available,next_release,country,label_urls,last_release,label,label_img_url,article,vinyl
,,FR,Timid_Records__L11475,,Timid Records,/labels/x/673.gif, 6, 5
,,DE,Timing_Recordings__L4580,,Timing Recordings,/labels/x/25875.gif, 32, 32
,,GB,TIMMION__L15803,,TIMMION,/labels/x/28285.gif, 26, 23
,,GB,Timmion__L23324,,Timmion,/labels/x/27393.gif, 4, 4
,,GB,Timmion__L23965,,Timmion,/labels/x/101.gif, 21, 18
,,US,Timmy_White_Label__L13602,,Timmy White Label,/labels/x/31487.gif, 2, 2
,,NL,Tin__L23913,,Tin,/labels/x/5767.gif, 4, 4
,,IT,Tin_Angel__L24673,,Tin Angel,/labels/x/31793.gif, 6, 4
,,GB,Tin_Angel__L29386,,Tin Angel,/labels/x/27797.gif, 8, 8
,,NL,Tindy_Tunes__L673,,Tindy Tunes,/labels/x/27846.gif, 20, 20
,,GB,TINFOIL__L25875,,TINFOIL,/labels/x/4590.gif, 5, 5
,,IT,Tink_Records__L28285,,Tink Records,/labels/x/30097.gif, 1, 1
,,GB,TINK%21_Music__L27393,,TINK! Music,/labels/x/3603.gif, 4, 4
,,DE,Tinnitus_Records__L101,,Tinnitus Records,/labels/x/782.gif, 7, 7
,,DE,Tinsel_Ears__L31487,,Tinsel Ears,/labels/x/28684.gif, 1, 1
,,GB,Tinted__L4479,,Tinted,/labels/x/3798.gif, 47, 47
,,FR,Tiny_Sticks_Mental_Groove__L11857,,Tiny Sticks / Mental Groove,/labels/x/25643.gif, 1, 1
,,FR,Tiny_Sticks_Records__L5767,,Tiny Sticks Records,/labels/x/13765.gif, 24, 24
,,GB,Tiny_Sticksmt_Inc__L16383,,Tiny Sticks/m&t Inc.,/labels/x/27449.gif, 9, 7
,,GB,Tiny_Teeth__L25530,,Tiny Teeth,/labels/x/27134.gif, 1, 1
,,GB,Tio_Series__L31793,,Tio Series,/labels/x/878.gif, 1, 1
,,US,Tip_Of_The_Iceberg__L11675,,Tip Of The Iceberg,/labels/x/30598.gif, 6, 6
,,GB,Tip_Top_Audio__L27939,,Tip Top Audio,/labels/x/30972.gif, 1, 1
,,GB,Tipper__L5424,,Tipper,/labels/x/6618.gif, 3, 2
,,DE,Tiptop_Audio__L27797,,Tiptop Audio,/labels/x/10086.gif, 2, 2
,,DE,TIPTOP_AUDIO_RECORDS__L27846,,TIPTOP AUDIO RECORDS,/labels/x/30541.gif, 2, 2
,,GB,Tirk__L4565,,Tirk,/labels/x/28665.gif, 63, 56
,,GB,Tishomingomusic__L4590,,Tishomingomusic,/labels/x/31555.gif, 9, 9
,,GB,Titan__L20970,,Titan,/labels/x/26224.gif, 6, 6
,,SE,Titans_Halo__L14387,,Titan's Halo,/labels/x/28597.gif, 10, 10
,,GB,Titanic_City__L26073,,Titanic City,/labels/x/31847.gif, 4, 4
,,DE,Titanic_City__L30097,,Titanic City,/labels/x/29339.gif, 5, 5
,,IT,TITANIC_Jump__L4091,,TITANIC Jump,/labels/x/31856.gif, 9, 9
,,IT,TITANIC_Records__L3603,,TITANIC Records,/labels/x/15073.gif, 68, 65
,,AT,Titanium__L782,,Titanium,/labels/x/1315.gif, 15, 15
,,GB,Titan%E2%80%99s_Halo__L28684,,Titan’s Halo,/labels/x/20135.gif, 1, 1
,,GB,Toi_Toi_Musik__L25730,,Toi Toi Musik,/labels/x/25730.gif, 4, 4
,,DE,Tokabeatz__L6076,,Tokabeatz,/labels/x/6076.gif, 46, 46
,,FR,Tokamak__L10097,,Tokamak,/labels/x/11735.gif, 1, 1
,,US,Token_Recluse__L12475,,Token Recluse,/labels/x/29624.gif, 1, 1
,,BE,Token_Records__L11735,,Token Records,/labels/x/10365.gif, 96, 83
,,GB,Tokomak__L29624,,Tokomak,/labels/x/31052.gif, 2, 2
,,DE,Toktok__L1181,,Toktok,/labels/x/31633.gif, 18, 17
,,GB,Tokyo_Records__L10365,,Tokyo Records,/labels/x/5341.gif, 1, 1
,,GB,Tokyo_Special__L6144,,Tokyo Special,/labels/x/32628.gif, 1, 1
,,GB,Tokyo_Wax__L26938,,Tokyo Wax,/labels/x/29128.gif, 2, 2
,,DE,Tom_Bone_Vibrating_Music__L4531,,Tom Bone Vibrating Music,/labels/x/25262.gif, 12, 12
,,IT,Tom_Neville__L13215,,Tom Neville,/labels/x/27770.gif, 2, 2
,,IT,toma_rec__L10217,,toma rec,/labels/x/11828.gif, 21, 21
,,GB,Tomahawk__L31052,,Tomahawk,/labels/x/4855.gif, 1, 1
,,GB,Tomahawk_Records__L31633,,Tomahawk Records,/labels/x/12553.gif, 2, 2
,,IT,Tomasino_Music__L14848,,Tomasino Music,/labels/x/23831.gif, 1, 1
,,NL,Tomb__L5341,,Tomb,/labels/x/27924.gif, 3, 3
,,GB,Tombola__L32628,,Tombola,/labels/x/23282.gif, 1, 0
,,SE,TOME__L29128,,TOME,/labels/x/20342.gif, 3, 2
,,FR,Tomeen__L25262,,Tomeen,/labels/x/28701.gif, 2, 2
,,14,Tomlab__L27770,,Tomlab,/labels/x/20543.gif, 7, 6
,,US,Tomlab_Records__L11828,,Tomlab Records,/labels/x/12205.gif, 6, 6
,,GB,Tommy_Boy__L3599,,Tommy Boy,/labels/x/31154.gif, 30, 29
,,US,Tommy_Boy__L4855,,Tommy Boy,/labels/x/29285.gif, 447, 447
,,US,Tomorrow_Axis_Records__L14455,,Tomorrow / Axis Records,/labels/x/29924.gif, 1, 1
,,US,Tomorrow_Axis_Sublabel__L12553,,Tomorrow / Axis Sublabel,/labels/x/12478.gif, 3, 3
,,GB,Tomorrow_Is_Now_Kid%21__L23831,,"Tomorrow Is Now, Kid!",/labels/x/429.gif, 9, 9
,,GB,Tomorrow_Sounds__L3801,,Tomorrow Sounds,/labels/x/3947.gif, 4, 4
,,GB,Tompkins_Square__L25708,,Tompkins Square,/labels/x/20815.gif, 5, 4
,,GB,Tompkins_Square__L27924,,Tompkins Square,/labels/x/6410.gif, 1, 1
,,IT,Ton_Liebt_Bass__L23282,,Ton Liebt Bass,/labels/x/349.gif, 1, 1
,,DE,Ton_Liebt_Klang_Records__L20342,,Ton Liebt Klang Records,/labels/x/6202.gif, 68, 65
,,GB,TONAL_ISLAND_RECORDS__L28701,,TONAL ISLAND RECORDS,/labels/x/27733.gif, 1, 1
,,GB,Tonal_Path__L20543,,Tonal Path,/labels/x/30702.gif, 2, 2
,,GB,Tonality__L13486,,Tonality,/labels/x/16608.gif, 6, 6
,,DE,Tonantrieb__L12205,,Tonantrieb,/labels/x/20470.gif, 4, 4
,,US,Tone_Control__L6368,,Tone Control,/labels/x/29931.gif, 6, 6
,,GB,TONE_CONTROL__L14017,,TONE CONTROL,/labels/x/3879.gif, 7, 7
,,NL,Tone_Diary__L13549,,Tone Diary,/labels/x/3463.gif, 6, 5
,,GB,Tone_Dropout__L31154,,Tone Dropout,/labels/x/24629.gif, 2, 2
,,GB,Tone_Log__L29285,,Tone Log,/labels/x/27635.gif, 2, 2
,,FR,TONE_SERIES__L29924,,TONE SERIES,/labels/x/11829.gif, 4, 4
,,US,Tonearm_Records__L12478,,Tonearm Records,/labels/x/13222.gif, 3, 2
,,DE,Toneman_Records__L429,,Toneman Records,/labels/x/11969.gif, 32, 32
,,GB,Tonewrecker__L3947,,Tonewrecker,/labels/x/4668.gif, 16, 16
,,DE,Tongut__L1213,,Tongut,/labels/x/31707.gif, 22, 22
,,NL,Topic_Drift__L29750,,Topic Drift,/labels/x/29750.gif, 1, 1
,,DE,Topless_Wonder__L10906,,Topless Wonder,/labels/x/20216.gif, 1, 1
,,IT,Topmodel__L20216,,Topmodel,/labels/x/28415.gif, 5, 5
,,DE,TopTrax__L564,,TopTrax,/labels/x/3602.gif, 15, 15
,,GB,TOR_RECORDS_UK__L28415,,TOR RECORDS (UK),/labels/x/6297.gif, 4, 4
,,US,Tora_Tora_Tora__L3602,,Tora Tora Tora,/labels/x/12872.gif, 25, 25
,,FR,TORB_TRAX__L26361,,TORB TRAX,/labels/x/61.gif, 1, 1
,,DE,Torben__L27357,,Torben,/labels/x/644.gif, 4, 4
,,DE,Torema__L1207,,Torema,/labels/x/32313.gif, 10, 10
,,DE,Torema_Records__L25201,,Torema Records,/labels/x/29774.gif, 1, 1
,,IT,TORKMUSIK__L25000,,TORKMUSIK,/labels/x/23710.gif, 1, 1
,,ES,Toro__L6297,,Toro,/labels/x/26823.gif, 4, 4
,,DE,Torpedo_Records__L4520,,Torpedo Records,/labels/x/27262.gif, 20, 20
,,NL,Torque_Beats__L12872,,Torque Beats,/labels/x/31120.gif, 7, 7
,,GB,Torsion_Records__L14129,,Torsion Records,/labels/x/24115.gif, 4, 4
,,GB,Tortured__L61,,Tortured,/labels/x/31812.gif, 48, 48
,,GB,Tortured_Breakz__L11118,,Tortured Breakz,/labels/x/16535.gif, 2, 2
,,GB,Tortured_Electrix__L644,,Tortured Electrix,/labels/x/20875.gif, 33, 33
,,GB,Toss_Portal__L32313,,Toss Portal,/labels/x/28146.gif, 1, 1
,,DE,Total_Black__L29774,,Total Black,/labels/x/28762.gif, 2, 2
,,GB,Total_Fantasy_Records__L24265,,Total Fantasy Records,/labels/x/24542.gif, 1, 1
,,GB,Total_Hardcore__L15692,,Total Hardcore,/labels/x/26699.gif, 1, 0
,,IT,Total_Life_Music__L23710,,Total Life Music,/labels/x/170.gif, 3, 3
,,GB,Total_Stasis__L26823,,Total Stasis,/labels/x/6137.gif, 9, 9
,,GB,Totally_Gross_National_Product__L27262,,Totally Gross National Product,/labels/x/26814.gif, 8, 5
