,c,g
8050,12853,2119
8051,160,2119
8052,11109,2119
8053,11953,2119
8054,8847,2119
8055,13676,2120
8056,14697,2120
8057,14420,2120
8058,14630,2120
8059,14662,2120
8060,13119,2120
8061,379,2120
8062,14591,2120
8063,13938,2120
8064,14672,2120
8065,12157,2120
8066,14301,2120
8067,14422,2120
8068,14567,2120
8069,14629,2120
8070,311,2120
8071,13619,2120
8072,14703,2120
8073,13001,2120
8074,14333,2120
8075,14212,2120
8076,14476,2120
8077,14307,2120
8078,11358,2120
8079,14159,2120
8080,14726,2120
8081,14397,2120
8082,14089,2121
8083,13958,2121
8084,11218,2121
8085,390,2121
8086,13555,2121
8087,11284,2121
8088,13835,2121
8089,28,2121
8090,9790,2121
8091,14378,2121
8092,12951,2121
8093,8845,2121
8094,10689,2121
8095,9550,2121
8096,11757,2121
8097,9648,2121
8098,8246,2121
8099,13565,2121
8100,11333,2121
8101,10133,2121
8102,9482,2121
8103,11556,2121
8104,6946,2121
8105,9068,2121
8106,9544,2121
8107,8628,2121
8108,12111,2121
8109,14287,2122
8110,11803,2122
8111,13709,2122
8112,8672,2122
8113,14190,2122
8114,11832,2122
8115,7404,2122
8116,4196,2122
8117,12834,2122
8118,4331,2122
8119,887,2122
8120,7487,2122
8121,11128,2122
8122,6749,2122
8123,2597,2122
8124,8794,2122
8125,5553,2122
8126,371,2122
8127,8214,2122
8128,5690,2122
8129,3197,2122
8130,10836,2122
8131,8183,2122
8132,9312,2122
8133,11083,2122
8134,8584,2122
8135,5671,2122
8136,13912,2123
8137,13425,2123
8138,13286,2123
8139,11607,2123
8140,14517,2123
8141,13316,2123
8142,14016,2123
8143,12987,2123
8144,12442,2123
8145,179,2123
8146,14444,2123
8147,13687,2123
8148,13978,2123
8149,14488,2123
8150,12087,2123
8151,376,2123
8152,12569,2123
8153,274,2123
8154,13027,2123
8155,11655,2123
8156,14639,2123
8157,9428,2123
8158,11948,2123
8159,13922,2123
8160,12696,2123
8161,13392,2123
8162,8982,2124
8163,11531,2124
8164,11492,2124
8165,9382,2124
8166,10430,2124
8167,12515,2124
8168,11412,2124
8169,11051,2124
8170,9948,2124
8171,11372,2124
8172,9500,2124
8173,9440,2124
8174,10301,2124
8175,10733,2124
8176,12433,2124
8177,13430,2124
8178,10210,2124
8179,6974,2124
8180,11008,2124
8181,10448,2124
8182,9762,2124
8183,9798,2124
8184,12280,2124
8185,11110,2124
8186,8518,2124
8187,7797,2124
8188,13692,2125
8189,12503,2125
8190,12130,2125
8191,10454,2125
8192,12775,2125
8193,4450,2125
8194,11954,2125
8195,6978,2125
8196,7794,2125
8197,9472,2125
8198,6576,2125
8199,2652,2125
8200,9170,2125
8201,7980,2125
8202,8238,2125
8203,5181,2125
8204,1667,2125
8205,6918,2125
8206,3514,2125
8207,8444,2125
8208,6698,2125
8209,2585,2125
8210,3424,2125
8211,6246,2125
8212,9959,2125
8213,14420,2126
8214,14384,2126
8215,14708,2126
8216,13702,2126
8217,14687,2126
8218,45,2126
8219,14677,2126
8220,13247,2126
8221,13388,2126
8222,11787,2126
8223,4,2126
8224,14363,2126
8225,13345,2126
8226,13868,2126
8227,13125,2126
8228,13616,2126
8229,11778,2126
8230,5,2126
8231,11029,2126
8232,13093,2126
8233,12241,2126
8234,6211,2126
8235,13783,2126
8236,7809,2126
8237,338,2127
8238,14634,2127
8239,13273,2127
8240,10553,2127
8241,13532,2127
8242,12688,2127
8243,12030,2127
8244,11547,2127
8245,13401,2127
8246,11629,2127
8247,9546,2127
8248,11757,2127
8249,12827,2127
8250,11745,2127
8251,11567,2127
8252,9397,2127
8253,341,2127
8254,12098,2127
8255,10745,2127
8256,7933,2127
8257,4850,2127
8258,9295,2127
8259,7730,2127
8260,13265,2127
8261,429,2128
8262,13063,2128
8263,301,2128
8264,338,2128
8265,12304,2128
8266,132,2128
8267,13459,2128
8268,11024,2128
8269,11435,2128
8270,13686,2128
8271,13248,2128
8272,12380,2128
8273,11152,2128
8274,12047,2128
8275,11064,2128
8276,10926,2128
8277,10874,2128
8278,14341,2128
8279,13273,2128
8280,11554,2128
8281,9519,2128
8282,11691,2128
8283,14368,2128
8284,11268,2128
8285,14388,2128
8286,11826,2128
8287,13625,2128
8288,326,2128
8289,11670,2128
8290,12010,2128
8291,13026,2128
8292,10095,2128
8293,14577,2128
8294,11190,2128
8295,11542,2128
8296,11472,2128
8297,13581,2128
8298,11979,2128
8299,13208,2128
8300,10138,2128
8301,11911,2128
8302,13719,2128
8303,11491,2128
8304,237,2128
8305,126,2128
8306,10122,2128
8307,171,2128
8308,11920,2128
8309,11648,2128
8310,14541,2128
8311,8934,2128
8312,12762,2128
8313,10294,2128
8314,12220,2128
8315,10694,2128
8316,9361,2128
8317,12298,2128
8318,9342,2128
8319,445,2128
8320,13175,2128
8321,158,2128
8322,11252,2128
8323,9620,2128
8324,12105,2128
8325,13001,2128
8326,10149,2128
8327,11166,2128
8328,9763,2128
8329,11944,2128
8330,12563,2128
8331,9142,2128
8332,10248,2128
8333,9186,2128
8334,11662,2128
8335,13048,2128
8336,12110,2128
8337,13532,2128
8338,10375,2128
8339,10631,2128
8340,12543,2128
8341,7339,2128
8342,11510,2128
8343,12190,2128
8344,11759,2128
8345,13367,2128
8346,13942,2128
8347,12664,2128
8348,13070,2128
8349,11539,2128
8350,8569,2128
8351,10208,2128
8352,12077,2128
8353,12582,2128
8354,10222,2128
8355,12647,2128
8356,10068,2128
8357,12768,2128
8358,6463,2128
8359,14485,2128
8360,7520,2128
8361,10944,2128
8362,10247,2128
8363,8366,2128
8364,10525,2128
8365,8492,2128
8366,9450,2128
8367,6669,2128
8368,12353,2128
8369,4555,2128
8370,6150,2128
8371,130,2128
8372,6343,2128
8373,7325,2128
8374,149,2128
8375,8655,2128
8376,4707,2128
8377,9386,2128
8378,11909,2128
8379,8751,2128
8380,11185,2128
8381,11507,2128
8382,11742,2128
8383,7841,2128
8384,5339,2128
8385,5481,2128
8386,11464,2128
8387,8961,2128
8388,10237,2128
8389,8713,2128
8390,8112,2128
8391,12809,2128
8392,9579,2128
8393,8220,2128
8394,9618,2128
8395,4915,2128
8396,9650,2128
8397,6839,2128
8398,6249,2128
8399,12614,2128
8400,11408,2128
8401,12169,2128
8402,3410,2128
8403,9178,2128
8404,6967,2128
8405,8374,2128
8406,8110,2128
8407,7964,2128
8408,7849,2128
8409,12347,2128
8410,10963,2128
8411,6974,2128
8412,10320,2128
8413,2571,2128
8414,6011,2128
8415,9635,2128
8416,11283,2128
8417,10010,2128
8418,9136,2128
8419,12930,2128
8420,5199,2128
8421,7992,2128
8422,12780,2128
8423,6685,2128
8424,8178,2128
8425,9002,2128
8426,10273,2128
8427,7547,2128
8428,1404,2128
8429,10494,2128
8430,11270,2128
8431,6931,2128
8432,10588,2128
8433,10693,2128
8434,8491,2128
8435,7580,2128
8436,275,2128
8437,9738,2128
8438,7595,2128
8439,10661,2128
8440,8792,2128
8441,5363,2128
8442,10358,2128
8443,4506,2128
8444,10572,2128
8445,13076,2128
8446,13171,2129
8447,14577,2129
8448,13112,2129
8449,11803,2129
8450,12470,2129
8451,418,2129
8452,12885,2129
8453,10760,2129
8454,11475,2129
8455,13444,2129
8456,4551,2129
8457,11988,2129
8458,10657,2129
8459,6005,2129
8460,11492,2129
8461,7139,2129
8462,11933,2129
8463,10944,2129
8464,2553,2129
8465,11903,2129
8466,6697,2129
8467,4335,2129
8468,8207,2129
8469,10542,2129
8470,6190,2129
8471,9132,2129
8472,9747,2129
8473,10112,2129
8474,3086,2129
8475,7851,2129
8476,7050,2129
8477,5994,2129
8478,341,2129
8479,10380,2129
8480,1210,2129
8481,11118,2129
8482,8126,2129
8483,7470,2129
8484,5622,2129
8485,3455,2129
8486,11604,2129
8487,5521,2129
8488,8939,2129
8489,3303,2129
8490,5393,2129
8491,1594,2129
8492,7519,2129
8493,8213,2129
8494,6018,2129
8495,7585,2129
8496,5100,2129
8497,1456,2129
8498,5534,2129
8499,6400,2129
8500,4753,2129
8501,8309,2129
8502,8162,2129
8503,5147,2129
8504,3125,2129
8505,2844,2129
8506,7223,2129
8507,2247,2129
8508,6767,2129
8509,3755,2129
8510,6105,2129
8511,1287,2129
8512,11664,2129
8513,3685,2129
8514,11015,2129
8515,2323,2129
8516,4631,2129
8517,5991,2129
8518,3719,2129
8519,5284,2129
8520,4808,2129
8521,6673,2129
8522,3725,2129
8523,5756,2129
8524,5942,2129
8525,8444,2129
8526,7506,2129
8527,9662,2129
8528,7133,2129
8529,12869,2129
8530,1829,2129
8531,4814,2129
8532,7796,2129
8533,9295,2129
8534,7854,2129
8535,1710,2129
8536,10607,2129
8537,6199,2129
8538,5020,2129
8539,3686,2129
8540,5524,2129
8541,4638,2129
8542,3707,2129
8543,2522,2129
8544,2417,2129
8545,510,2129
8546,4954,2129
8547,6342,2129
8548,10108,2129
8549,3317,2129
8550,4625,2129
8551,7744,2129
8552,7162,2129
8553,794,2129
8554,4995,2129
8555,10513,2129
8556,2845,2129
8557,8798,2129
8558,10932,2129
8559,5580,2129
8560,3484,2129
8561,4969,2129
8562,8960,2129
8563,6474,2129
8564,6881,2129
8565,11108,2130
8566,368,2130
8567,14259,2130
8568,231,2130
8569,338,2130
8570,11888,2130
8571,12304,2130
8572,431,2130
8573,13283,2130
8574,13686,2130
8575,124,2130
8576,14384,2130
8577,13920,2130
8578,381,2130
8579,14298,2130
8580,12232,2130
8581,12918,2130
8582,11240,2130
8583,9363,2130
8584,14395,2130
8585,13968,2130
8586,13450,2130
8587,10773,2130
8588,12285,2130
8589,13625,2130
8590,12070,2130
8591,14590,2130
8592,11190,2130
8593,13046,2130
8594,10499,2130
8595,13581,2130
8596,11979,2130
8597,12616,2130
8598,12416,2130
8599,10138,2130
8600,13894,2130
8601,17,2130
8602,12039,2130
8603,12348,2130
8604,11424,2130
8605,11846,2130
8606,12726,2130
8607,12883,2130
8608,405,2130
8609,9951,2130
8610,14732,2130
8611,11944,2130
8612,9186,2130
8613,11099,2130
8614,150,2130
8615,12413,2130
8616,12273,2130
8617,10722,2130
8618,11058,2130
8619,11147,2130
8620,10710,2130
8621,10802,2130
8622,10142,2130
8623,12077,2130
8624,11891,2130
8625,11578,2130
8626,8682,2130
8627,6030,2130
8628,6099,2130
8629,11163,2130
8630,8923,2130
8631,4247,2130
8632,7702,2130
8633,10838,2130
8634,8830,2130
8635,8416,2130
8636,10816,2130
8637,12404,2130
8638,9037,2130
8639,3966,2130
8640,12169,2130
8641,12702,2130
8642,13341,2130
8643,8413,2130
8644,8393,2130
8645,8266,2130
8646,8667,2130
8647,12930,2130
8648,8291,2130
8649,10690,2130
8650,4845,2130
8651,7327,2130
8652,9727,2130
8653,9117,2130
8654,5981,2130
8655,7157,2130
8656,10026,2130
8657,7766,2130
8658,129,2130
8659,5009,2130
8660,7429,2130
8661,6838,2130
8662,9151,2131
8663,14396,2131
8664,11738,2131
8665,14073,2131
8666,422,2131
8667,10890,2131
8668,11487,2131
8669,13293,2131
8670,14018,2131
8671,10134,2131
8672,10232,2131
8673,10307,2131
8674,12892,2131
8675,6279,2131
8676,8699,2131
8677,10920,2131
8678,12772,2131
8679,13806,2131
8680,211,2131
8681,13396,2131
8682,13607,2131
8683,13744,2131
8684,2,2131
8685,12505,2131
8686,13724,2131
8687,10235,2131
8688,13645,2131
8689,12357,2131
8690,13261,2131
8691,5205,2131
8692,13455,2131
8693,3993,2131
8694,288,2131
8695,12179,2131
8696,12992,2131
8697,6038,2131
8698,8366,2131
8699,10575,2131
8700,7448,2131
8701,7733,2131
8702,6582,2131
8703,11126,2131
8704,4326,2131
8705,11760,2131
8706,11549,2131
8707,9645,2131
8708,9340,2131
8709,10268,2131
8710,12861,2131
8711,13496,2131
8712,13925,2131
8713,7620,2131
8714,519,2131
8715,2838,2131
8716,10498,2131
8717,5142,2131
8718,8354,2131
8719,10153,2131
8720,1887,2131
8721,5708,2131
8722,3326,2131
8723,12415,2131
8724,11062,2131
8725,7978,2131
8726,7275,2131
8727,4932,2131
8728,1254,2131
8729,12016,2131
8730,10628,2131
8731,4513,2131
8732,3814,2131
8733,12314,2131
8734,7759,2131
8735,12064,2131
8736,14685,2131
8737,3095,2131
8738,8665,2131
8739,10427,2131
8740,10692,2131
8741,10731,2131
8742,373,2131
8743,7031,2131
8744,8894,2131
8745,12661,2131
8746,7898,2131
8747,10245,2131
8748,11204,2131
8749,10973,2131
8750,9984,2131
8751,6265,2131
8752,11994,2131
8753,14007,2131
8754,7349,2131
8755,14538,2132
8756,14192,2132
8757,14693,2132
8758,338,2132
8759,14520,2132
8760,14625,2132
8761,11024,2132
8762,11435,2132
8763,14174,2132
8764,14369,2132
8765,147,2132
8766,14156,2132
8767,14572,2132
8768,12195,2132
8769,14287,2132
8770,12934,2132
8771,14651,2132
8772,14388,2132
8773,14432,2132
8774,10425,2132
8775,14264,2132
8776,14525,2132
8777,321,2132
8778,13185,2132
8779,14680,2132
8780,14289,2132
8781,11687,2132
8782,13256,2132
8783,13434,2132
8784,13570,2132
8785,12844,2132
8786,13991,2132
8787,12870,2132
8788,445,2132
8789,14029,2132
8790,14180,2132
8791,12551,2132
8792,192,2132
8793,473,2132
8794,10683,2132
8795,12788,2132
8796,13529,2132
8797,11973,2132
8798,12420,2132
8799,14238,2132
8800,13089,2132
8801,12790,2132
8802,329,2132
8803,14240,2132
8804,12688,2132
8805,14080,2132
8806,14569,2132
8807,11573,2132
8808,14178,2132
8809,11822,2132
8810,11732,2132
8811,14414,2132
8812,6,2132
8813,10746,2132
8814,89,2132
8815,10246,2132
8816,13401,2132
8817,10372,2132
8818,6293,2132
8819,11051,2132
8820,11680,2132
8821,13363,2132
8822,10030,2132
8823,13376,2132
8824,8220,2132
8825,10503,2132
8826,13080,2132
8827,10469,2132
8828,6578,2132
8829,10978,2132
8830,10711,2132
8831,8444,2132
8832,11588,2132
8833,14068,2132
8834,10270,2132
8835,8798,2132
8836,9223,2132
8837,13063,2133
8838,12304,2133
8839,14520,2133
8840,11435,2133
8841,13816,2133
8842,12047,2133
8843,465,2133
8844,12665,2133
8845,12195,2133
8846,38,2133
8847,13260,2133
8848,13085,2133
8849,478,2133
8850,13073,2133
8851,14583,2133
8852,11883,2133
8853,14436,2133
8854,416,2133
8855,13255,2133
8856,13256,2133
8857,12469,2133
8858,13755,2133
8859,11803,2133
8860,254,2133
8861,13007,2133
8862,11793,2133
8863,13587,2133
8864,13385,2133
8865,13592,2133
8866,12546,2133
8867,11628,2133
8868,12420,2133
8869,14137,2133
8870,13936,2133
8871,13089,2133
8872,388,2133
8873,12790,2133
8874,10429,2133
8875,11413,2133
8876,10809,2133
8877,329,2133
8878,13881,2133
8879,110,2133
8880,13471,2133
8881,12172,2133
8882,14378,2133
8883,165,2133
8884,12530,2133
8885,13367,2133
8886,13327,2133
8887,11893,2133
8888,13845,2133
8889,13123,2133
8890,12425,2133
8891,11547,2133
8892,12652,2133
8893,10913,2133
8894,13495,2133
8895,345,2133
8896,58,2133
8897,13401,2133
8898,12807,2133
8899,12180,2133
8900,12677,2133
8901,11464,2133
8902,11724,2133
8903,10503,2133
8904,12098,2133
8905,266,2133
8906,12280,2133
8907,12816,2133
8908,13531,2133
8909,14068,2133
8910,10736,2133
8911,11002,2134
8912,12601,2134
8913,9193,2134
8914,344,2134
8915,12103,2134
8916,13227,2134
8917,10130,2134
8918,10818,2134
8919,11537,2134
8920,11392,2134
8921,9439,2134
8922,10789,2134
8923,6592,2134
8924,12846,2134
8925,10603,2134
8926,11067,2134
8927,11642,2134
8928,8265,2134
8929,7777,2134
8930,11609,2134
8931,4436,2134
8932,7372,2134
8933,6537,2134
8934,6451,2134
8935,5259,2134
8936,1600,2134
8937,4859,2134
8938,11065,2134
8939,6267,2134
8940,6669,2134
8941,6101,2134
8942,4008,2134
8943,6708,2134
8944,12995,2134
8945,12576,2134
8946,9008,2134
8947,8585,2134
8948,7899,2134
8949,8171,2134
8950,5220,2134
8951,3960,2134
8952,9127,2134
8953,5630,2134
8954,4695,2134
8955,10431,2134
8956,9666,2134
8957,8575,2134
8958,9545,2134
8959,7621,2134
8960,8678,2134
8961,5287,2134
8962,4968,2134
8963,9374,2134
8964,6197,2134
8965,7657,2134
8966,6094,2134
8967,7962,2134
8968,8979,2134
8969,7503,2134
8970,11326,2134
8971,10362,2134
8972,5615,2134
8973,8685,2134
8974,5284,2134
8975,3470,2134
8976,1658,2134
8977,11935,2134
8978,7884,2134
8979,2368,2134
8980,7769,2134
8981,10058,2134
8982,9738,2134
8983,5064,2134
8984,7453,2134
8985,4098,2134
8986,11024,2135
8987,11542,2135
8988,13100,2135
8989,13719,2135
8990,11803,2135
8991,12468,2135
8992,10009,2135
8993,9932,2135
8994,10741,2135
8995,11148,2135
8996,9764,2135
8997,12077,2135
8998,10746,2135
8999,7520,2135
9000,5637,2135
9001,10944,2135
9002,4884,2135
9003,4181,2135
9004,8313,2135
9005,7011,2135
9006,4306,2135
9007,8663,2135
9008,7416,2135
9009,1615,2135
9010,4707,2135
9011,10999,2135
9012,10063,2135
9013,7067,2135
9014,4736,2135
9015,6772,2135
9016,10133,2135
9017,4518,2135
9018,4479,2135
9019,12347,2135
9020,2185,2135
9021,4417,2135
9022,8393,2135
9023,4252,2135
9024,8309,2135
9025,3139,2135
9026,6767,2135
9027,5199,2135
9028,8178,2135
9029,5942,2135
9030,1336,2135
9031,7335,2135
9032,11875,2135
9033,11588,2135
9034,7796,2135
9035,8561,2135
9036,1147,2135
9037,4347,2135
9038,8514,2135
9039,4567,2135
9040,4568,2135
9041,6301,2135
9042,10270,2135
9043,8980,2135
9044,4292,2135
9045,5363,2135
9046,3660,2135
9047,7622,2135
9048,11027,2135
9049,13076,2135
9050,14201,2136
9051,9690,2136
9052,14665,2136
9053,13369,2136
9054,10968,2136
9055,14089,2136
9056,11846,2136
9057,11343,2136
9058,110,2136
9059,12609,2136
9060,13010,2136
9061,13285,2136
9062,14415,2136
9063,12350,2136
9064,13269,2136
9065,11446,2136
9066,8231,2136
9067,13261,2136
9068,11529,2136
9069,58,2136
9070,11832,2136
9071,8899,2136
9072,12834,2136
9073,11492,2136
9074,11627,2136
9075,13506,2136
9076,4331,2136
9077,12175,2136
9078,3944,2136
9079,9554,2136
9080,4536,2136
9081,11128,2136
9082,11384,2136
9083,6749,2136
9084,9747,2136
9085,11794,2136
9086,8794,2136
9087,11043,2136
9088,11604,2136
9089,8532,2136
9090,5690,2136
9091,3977,2136
9092,8745,2136
9093,8259,2136
9094,4483,2136
9095,3197,2136
9096,285,2136
9097,6105,2136
9098,6822,2136
9099,13627,2136
9100,12789,2136
9101,13736,2136
9102,13028,2136
9103,10796,2136
9104,5439,2136
9105,3797,2136
9106,11479,2136
9107,5445,2136
9108,8584,2136
9109,8911,2136
9110,14173,2137
9111,13092,2137
9112,6303,2137
9113,11002,2137
9114,11922,2137
9115,10968,2137
9116,5280,2137
9117,12751,2137
9118,10614,2137
9119,12601,2137
9120,11473,2137
9121,6349,2137
9122,10167,2137
9123,10042,2137
9124,9126,2137
9125,5169,2137
9126,8672,2137
9127,12413,2137
9128,13356,2137
9129,8805,2137
9130,8555,2137
9131,9097,2137
9132,7680,2137
9133,8804,2137
9134,267,2137
9135,12488,2137
9136,13047,2137
9137,2772,2137
9138,8390,2137
9139,1732,2137
9140,6058,2137
9141,6374,2137
9142,12443,2137
9143,9967,2137
9144,6882,2137
9145,9493,2137
9146,3161,2137
9147,8687,2137
9148,6466,2137
9149,6547,2137
9150,6216,2137
9151,4532,2137
9152,6191,2137
9153,5304,2137
9154,3228,2137
9155,6436,2137
9156,6467,2137
9157,4295,2137
9158,6468,2137
9159,5000,2137
9160,5004,2137
9161,6482,2137
9162,8360,2137
9163,8179,2137
9164,1768,2137
9165,11599,2138
9166,14520,2138
9167,153,2138
9168,465,2138
9169,12195,2138
9170,12934,2138
9171,14051,2138
9172,13350,2138
9173,10243,2138
9174,319,2138
9175,13570,2138
9176,13413,2138
9177,10122,2138
9178,123,2138
9179,12870,2138
9180,12551,2138
9181,10077,2138
9182,11841,2138
9183,13882,2138
9184,12420,2138
9185,10493,2138
9186,203,2138
9187,12563,2138
9188,329,2138
9189,11210,2138
9190,12688,2138
9191,12030,2138
9192,14178,2138
9193,9764,2138
9194,11732,2138
9195,12093,2138
9196,10272,2138
9197,450,2138
9198,10913,2138
9199,12647,2138
9200,9991,2138
9201,10246,2138
9202,13401,2138
9203,11629,2138
9204,11745,2138
9205,7708,2138
9206,11377,2138
9207,11796,2138
9208,11499,2138
9209,9827,2138
9210,9304,2138
9211,11736,2138
9212,8866,2138
9213,9257,2138
9214,8111,2138
9215,8790,2138
9216,10978,2138
9217,11008,2138
9218,10711,2138
9219,10795,2138
9220,10424,2138
9221,13657,2138
9222,13576,2138
9223,10761,2138
9224,366,2139
9225,14435,2139
9226,14555,2139
9227,14682,2139
9228,14714,2139
9229,403,2139
9230,13888,2139
9231,14430,2139
9232,14680,2139
9233,13815,2139
9234,14321,2139
9235,365,2139
9236,13434,2139
9237,13222,2139
9238,14567,2139
9239,11984,2139
9240,234,2139
9241,14610,2139
9242,12970,2139
9243,14703,2139
9244,12645,2139
9245,179,2139
9246,14304,2139
9247,14653,2139
9248,14664,2139
9249,14502,2139
9250,14597,2139
9251,13829,2139
9252,13555,2139
9253,13970,2139
9254,14737,2139
9255,241,2139
9256,14378,2139
9257,411,2139
9258,13876,2139
9259,14006,2139
9260,9429,2139
9261,12938,2139
9262,14159,2139
9263,407,2139
9264,12324,2139
9265,8636,2139
9266,9153,2139
9267,14609,2139
9268,12398,2139
9269,11616,2139
9270,11586,2139
9271,13986,2139
9272,128,2139
9273,13361,2139
9274,320,2139
9275,224,2139
9276,14550,2139
9277,11823,2139
9278,10355,2139
9279,13483,2139
9280,14136,2139
9281,14576,2140
9282,14186,2140
9283,14723,2140
9284,14580,2140
9285,13646,2140
9286,13286,2140
9287,14388,2140
9288,326,2140
9289,432,2140
9290,13875,2140
9291,13753,2140
9292,12414,2140
9293,12969,2140
9294,14028,2140
9295,13995,2140
9296,14674,2140
9297,14525,2140
9298,13100,2140
9299,14289,2140
9300,412,2140
9301,11923,2140
9302,13117,2140
9303,185,2140
9304,13196,2140
9305,192,2140
9306,158,2140
9307,13561,2140
9308,11921,2140
9309,14069,2140
9310,14240,2140
9311,11142,2140
9312,13535,2140
9313,12999,2140
9314,12744,2140
9315,11364,2140
9316,12652,2140
9317,14131,2140
9318,11688,2140
9319,11124,2140
9320,12449,2140
9321,11802,2140
9322,12265,2140
9323,12478,2140
9324,11226,2140
9325,12926,2140
9326,341,2140
9327,12735,2140
9328,14519,2140
9329,9649,2140
9330,11105,2140
9331,12544,2140
9332,11948,2140
9333,92,2140
9334,12370,2140
9335,11258,2140
9336,12816,2140
9337,11204,2140
9338,14076,2140
9339,330,2141
9340,11323,2141
9341,14071,2141
9342,10880,2141
9343,13996,2141
9344,14326,2141
9345,14714,2141
9346,13763,2141
9347,14669,2141
9348,14221,2141
9349,4107,2141
9350,3043,2141
9351,14093,2141
9352,9926,2141
9353,13100,2141
9354,134,2141
9355,13728,2141
9356,13815,2141
9357,2207,2141
9358,199,2141
9359,13965,2141
9360,12291,2141
9361,13228,2141
9362,13697,2141
9363,14549,2141
9364,11378,2141
9365,7015,2141
9366,10173,2141
9367,11489,2141
9368,11998,2141
9369,13324,2141
9370,12412,2141
9371,13582,2141
9372,13960,2141
9373,14554,2141
9374,10917,2141
9375,8482,2141
9376,13937,2141
9377,13713,2141
9378,347,2141
9379,9181,2141
9380,8730,2141
9381,14540,2141
9382,4971,2141
9383,12246,2141
9384,12238,2141
9385,14455,2141
9386,11668,2141
9387,12446,2141
9388,14004,2141
9389,11615,2141
9390,14550,2141
9391,13297,2141
9392,7273,2141
9393,14216,2141
9394,13873,2141
9395,7277,2141
9396,13595,2142
9397,11803,2142
9398,13173,2142
9399,8524,2142
9400,12410,2142
9401,4718,2142
9402,6449,2142
9403,5919,2142
9404,12834,2142
9405,12827,2142
9406,11627,2142
9407,7487,2142
9408,10439,2142
9409,4536,2142
9410,8207,2142
9411,7023,2142
9412,8432,2142
9413,8794,2142
9414,5553,2142
9415,10574,2142
9416,9389,2142
9417,7406,2142
9418,10981,2142
9419,11736,2142
9420,5617,2142
9421,5468,2142
9422,11650,2142
9423,12433,2142
9424,6248,2142
9425,5690,2142
9426,1604,2142
9427,11200,2142
9428,8817,2142
9429,12607,2142
9430,47,2142
9431,7072,2142
9432,8183,2142
9433,10448,2142
9434,8222,2142
9435,9120,2142
9436,13041,2142
9437,9442,2142
9438,5942,2142
9439,11588,2142
9440,2298,2142
9441,12344,2142
9442,8881,2142
9443,11479,2142
9444,831,2142
9445,2360,2142
9446,3999,2142
9447,9719,2142
9448,9100,2142
9449,6246,2142
9450,7787,2142
9451,13459,2143
9452,14203,2143
9453,465,2143
9454,13273,2143
9455,14254,2143
9456,14592,2143
9457,13185,2143
9458,12936,2143
9459,254,2143
9460,12220,2143
9461,14180,2143
9462,12352,2143
9463,13533,2143
9464,13830,2143
9465,13422,2143
9466,12250,2143
9467,11662,2143
9468,14690,2143
9469,13327,2143
9470,13078,2143
9471,11689,2143
9472,420,2143
9473,13893,2143
9474,13204,2143
9475,13261,2143
9476,12550,2143
9477,10657,2143
9478,13334,2143
9479,11629,2143
9480,12351,2143
9481,12827,2143
9482,9554,2143
9483,12014,2143
9484,11432,2143
9485,12931,2143
9486,8324,2143
9487,9747,2143
9488,12390,2143
9489,9022,2143
9490,10544,2143
9491,11546,2143
9492,10423,2143
9493,7804,2143
9494,12614,2143
9495,9482,2143
9496,10990,2143
9497,11556,2143
9498,11664,2143
9499,13211,2143
9500,12548,2143
9501,12524,2143
9502,13090,2143
9503,9295,2143
9504,10053,2143
9505,13265,2143
9506,368,2144
9507,13686,2144
9508,11064,2144
9509,14651,2144
9510,11691,2144
9511,12285,2144
9512,13625,2144
9513,12070,2144
9514,13046,2144
9515,13581,2144
9516,13894,2144
9517,17,2144
9518,8934,2144
9519,12348,2144
9520,9361,2144
9521,8548,2144
9522,9647,2144
9523,7952,2144
9524,12883,2144
9525,14732,2144
9526,190,2144
9527,9186,2144
9528,11099,2144
9529,150,2144
9530,12413,2144
9531,12273,2144
9532,8572,2144
9533,10722,2144
9534,11058,2144
9535,10710,2144
9536,10068,2144
9537,6714,2144
9538,6099,2144
9539,6531,2144
9540,8083,2144
9541,6669,2144
9542,8923,2144
9543,7702,2144
9544,10601,2144
9545,9037,2144
9546,6594,2144
9547,5393,2144
9548,1272,2144
9549,12930,2144
9550,10277,2144
9551,7966,2144
9552,6641,2144
9553,9117,2144
9554,5981,2144
9555,9026,2144
9556,9637,2144
9557,8491,2144
9558,7429,2144
9559,12378,2145
9560,14536,2145
9561,13063,2145
9562,14192,2145
9563,14697,2145
9564,14420,2145
9565,14717,2145
9566,13416,2145
9567,14576,2145
9568,14718,2145
9569,13074,2145
9570,14662,2145
9571,10926,2145
9572,14156,2145
9573,13119,2145
9574,12195,2145
9575,13760,2145
9576,14688,2145
9577,14534,2145
9578,14499,2145
9579,12251,2145
9580,12728,2145
9581,10614,2145
9582,416,2145
9583,14277,2145
9584,14525,2145
9585,13351,2145
9586,13480,2145
9587,14565,2145
9588,14301,2145
9589,14454,2145
9590,9520,2145
9591,12420,2145
9592,13048,2145
9593,296,2145
9594,13365,2145
9595,13423,2145
9596,13464,2145
9597,12425,2145
9598,12652,2145
9599,324,2145
9600,10246,2145
9601,11731,2145
9602,12541,2145
9603,12353,2145
9604,8235,2145
9605,9844,2145
9606,13642,2145
9607,8208,2145
9608,12816,2145
9609,8398,2145
9610,9065,2145
9611,11474,2146
9612,8054,2146
9613,13401,2146
9614,9616,2146
9615,7708,2146
9616,8954,2146
