"","btc_usd","usd_vol","btc_eur","eur_vol","btc_cad","cad_vol","btc_aud","aud_vol","btc_gbp","gbp_vol","btc_jpy","jpy_vol","btc_cny","cny_vol","btc_brl","brl_vol","btc_rub","rub_vol","btc_sll","sll_vol","USDEUR","USDGBP","USDCAD","USDJPY","USDAUD","USDCNY","USDRUB","USDSLL","oil","gold","VTWSX","EEM","EFA","XCI","btc_usd_trades","btc_usd_in_day_fluc","btc_max_rr_1","btc_rr_1","btc_rr_2","btc_rr_3","btc_rr_4","btc_rr_5","btc_rr_10","btc_rr_15","btc_rr_30","est_trans_vol","num_trans","median.conf.time","trade_vol","btc_USDEUR","btc_USDGBP","btc_USDCAD","btc_USDAUD","btc_USDJPY","btc_USDCNY","btc_USDRUB","btc_USDBRL","btc_USDSLL"
"2014-02-24",573.539,20403.8,419.556,1055.88,NA,NA,NA,NA,371.718,275.922,NA,NA,3631.55,84031.9,1419.02,61.6076,22166.7,146.608,145849,167.7,0.72791,0.6012,1.1112,102.513,1.1139,6.0815,35.4837,NA,NA,NA,22.510633,36.976898,61.728195,1366.73999,53553,0.0978043912175648,-0.0106810522039477,-0.0615045015266901,0.00567417670957366,0.0478583852202636,-0.0153955231439278,-0.0596780989574367,-0.0496107563158888,-0.177647586807124,-0.282181668904873,166367,4651.67716045797,7.4,18429780.1222053,0.73152130892581,0.648112857190182,NA,NA,NA,6.33182747816626,38.6489846374876,2.47414735528011,254.296569195818
"2014-02-25",506.825,73900.8,373.573,2228.75,NA,NA,619.938,0.807999,339.668,540.704,NA,NA,3278.09,275679,1310.06,94.9238,19156.6,353.527,131689,278.21,0.72801,0.60035,1.10588,102.482002,1.1065,6.0885,35.4921,NA,NA,NA,22.473442,36.55489,61.581978,1361.670044,96341,0.292360271552125,-0.0348621318995708,-0.116319901523698,-0.170670205489539,-0.11130574449021,-0.0740283989593383,-0.129924618931618,-0.203667536597591,-0.217925413392752,-0.375919666549688,NA,NA,NA,NA,0.737084792581266,0.670187934691462,NA,1.22317959848074,NA,6.46789325704139,37.7972673013368,2.58483697528733,259.831302717901
"2014-02-26",562.347,32998.4,424.053,1867.35,NA,NA,NA,NA,370.877,371.017,NA,NA,3476.48,150418,1342.17,70.6737,21441.3,188.962,146902,180.9,0.72748,0.59962,1.10839,102.150002,1.1099,6.1146,35.698101,NA,NA,NA,22.454845,36.583027,61.371807,1362.349976,77870,0.114877589453861,0.151463420272536,0.109548660780348,-0.0195139301773724,-0.0798182371556766,-0.0139504789559235,0.0274105498553011,-0.0696442840764142,-0.157095663070296,-0.287273386328149,133335,1808.79914307845,7.91666666666667,15512244.1378148,0.754077108973641,0.659516277316319,NA,NA,NA,6.18209041748244,38.1282375472795,2.38672919033977,261.230165716186
"2014-02-27",565.128,13200.2,431.072,888.322,NA,NA,NA,NA,367.993,345.755,NA,NA,3521.79,83570,1387.28,62.1747,21125.5,81.744,146346,188.79,0.73089,0.59994,1.1136,102.299004,1.1156,6.1148,36.0121,NA,NA,NA,22.557123,37.276989,61.581978,1371.52002,43025,0.0744828865596885,0.0298215625486617,0.00494534513387653,0.115035761850738,-0.0146650881631414,-0.0752676207525125,-0.00907412375526686,-0.0843992670372524,-0.131862493586455,-0.264105465611559,NA,NA,NA,NA,0.762786483770049,0.651167523109809,NA,NA,NA,6.2318448209963,37.3817966903073,2.45480669865942,258.960801800654
"2014-02-28",551.384,12240.1,422.095,1343.54,NA,NA,NA,NA,356.656,419.363,NA,NA,3447.64,129170,1404.41,45.5408,20786.7,56.5286,143293,168.21,0.72953,0.59909,1.1123,102.110001,1.11586,6.1184,35.990898,NA,NA,NA,22.631506,37.023785,61.691639,1370.530029,27290,0.0731687182575643,0.0124631835526601,-0.0243201540182048,-0.0194950804396573,0.0879179203867213,-0.038628584978528,-0.0977572546414323,-0.0999149514113005,-0.106726155182078,-0.300298086233086,124315,5903.996965367,6.98333333333333,-25484004.9357394,0.765519130043672,0.646837775488589,NA,NA,NA,6.25270229096238,37.699135266892,2.54706338957968,259.878777766493
"2014-03-01",551.661,9519.25,414.875,391.151,NA,NA,NA,NA,350.299,260.798,NA,NA,3439.44,73294.6,1401.98,9.00323,20742.3,50.2609,141259,168.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16946,0.0679206265648556,0.0264927192605604,0.00050237221246886,-0.0238299995753176,-0.0190025020138812,0.0884644601193705,-0.0381456186937593,-0.0955472596439972,-0.0858639420161133,-0.298462536242942,NA,NA,NA,NA,0.752046999878549,0.634989604122822,NA,NA,NA,6.23469848330768,37.599721568137,2.54137957912559,256.061240508211
"2014-03-02",554.324,4504.34,417.158,317.075,NA,NA,709.935,0.0741758,353.755,243.708,NA,NA,3446.99,34989.8,1406.79,7.22051,21031,31.5975,143242,161.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,0.0298534798534798,0.0191927464803978,0.00482723991726805,0.00533203720093427,-0.019117792783228,-0.0142669917328625,0.0937187392097864,-0.0483822512004147,-0.129036262135694,-0.303798485830407,70872,-9422.64985253914,7.96666666666667,-33132542.6486736,0.752552658733881,0.638173703465843,NA,1.28072210476184,NA,6.21836687569003,37.939905181807,2.53784790122744,258.408439829414
"2014-03-03",607.604,41302,437.837,2820.5,NA,NA,686.737,3.07417,390.044,499.758,NA,NA,3731.22,126478,1471.31,35.5384,22866.2,166.004,153273,215.51,0.72585,0.59776,1.10624,101.305,1.1233,6.1351,36.001499,NA,NA,NA,22.324671,36.367336,60.384884,1359.949951,68478,0.247981340226598,0.218359326140052,0.0961170723259323,0.101408292411463,0.101961609332153,0.0751617332710466,0.0804787791168088,0.110095296559385,0.00522960808546059,-0.245990784668249,NA,NA,NA,NA,0.720595980276628,0.64193784109387,NA,1.13023778645302,NA,6.14087464861982,37.6333928018907,2.42149492103409,252.258049650759
"2014-03-04",666.921,26901.5,487.635,1806.62,NA,NA,NA,NA,424.366,555.068,NA,NA,4022.44,137353,1528.09,52.8707,24469.2,133.248,170464,160.37,0.72796,0.59994,1.10796,101.412003,1.1204,6.1363,36.3909,NA,NA,NA,22.696596,36.986275,61.581978,1378.640015,76880,0.0929792488032365,0.13687228322395,0.0976244396021093,0.203124887250056,0.208932659731248,0.209539993906243,0.180123794963265,0.169415205601233,0.0805222116551447,-0.168425607046402,192716,17028.1677702083,10.85,25367375.1389338,0.731173557287895,0.636306249165943,NA,NA,NA,6.03135903652756,36.6898028402165,2.29126088397276,255.598489176379
"2014-03-05",655.255,9093.75,482.924,873.92,NA,NA,NA,NA,412.697,272.537,NA,NA,3932.52,286054,1539.15,18.5763,23671.9,37.1619,165672,145.81,0.72774,0.59999,1.1088,102.178001,1.1168,6.1336,36.0112,NA,NA,NA,22.687294,37.014408,61.527153,1382.800049,31901,0.0548886295921445,0.00179929950935128,-0.0174923266773727,0.0784244343355211,0.182079433688601,0.187785614716284,0.188382325203488,0.0722093316271931,0.0696451629227331,-0.17840072423063,NA,NA,NA,NA,0.73700162532144,0.62982655607359,NA,NA,NA,6.00151086218342,36.1262409291039,2.34893285820024,252.835918840757
"2014-03-06",650.078,4969.19,482.152,705.337,NA,NA,727.498,3.44682,407.631,234.995,NA,NA,3948.68,139368,1522.92,29.9223,23687.2,37.8749,164080,137.03,0.72811,0.59812,1.10282,102.366997,1.11381,6.128,36.021198,NA,NA,NA,22.808172,37.539566,62.166821,1381.969971,13726,0.0378025083907436,0.00422257021465117,-0.00790074093291928,-0.0252548652689,0.0699040822641061,0.172740130320895,0.178401228290563,0.133450384367933,0.0658082201662789,-0.190405085140485,123182,-3578.0394134852,7.93333333333333,-28690532.6735344,0.741683305695624,0.62704936946028,NA,1.11909340109956,NA,6.07416340808334,36.4374736570073,2.34267272542679,252.400481173028
"2014-03-07",627.207,9893.3,463.183,1197.82,NA,NA,NA,NA,391.912,268.335,NA,NA,3878.06,109704,1508.55,48.7305,23186.2,23.1815,160456,140.77,0.72134,0.59731,1.09857,103.031998,1.0982,6.1086,36.083099,NA,NA,NA,22.743084,37.061295,61.828709,1375.77002,38996,0.0741721854304635,-0.00203760480989533,-0.0351819320143121,-0.0428047096168667,-0.0595482823302911,0.0322627895800554,0.13148086678549,0.237521827060623,0.0767372752602116,-0.210703953105868,NA,NA,NA,NA,0.738485061550652,0.624852720074872,NA,NA,NA,6.1830623701585,36.9673807849721,2.40518680435646,255.826226429233
"2014-03-08",609.216,6640.39,454.556,550.156,NA,NA,NA,NA,391.896,138.957,NA,NA,3734.42,146463,1469.83,11.0185,22345.9,32.0301,157805,115.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22564,0.0664000000000001,0.00323202279651232,-0.0286843099646528,-0.062857072535911,-0.0702611960229224,-0.0865244909067191,0.00265304375876388,0.0833453365982214,0.113040427957555,-0.214115619493342,464854,4139.49177378598,6.21666666666667,-12236893.0595588,0.746132734530938,0.643279231011661,NA,NA,NA,6.12987840109255,36.6797654690619,2.41265823615926,259.029638092237
"2014-03-09",625.869,5448.89,461.181,643.032,NA,NA,650,0.0810154,388.981,218.604,NA,NA,3746.99,136242,1462.37,15.9449,22724.7,81.9069,157083,110.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28254,0.0588202208157013,0.0492531184640876,0.0273351323668453,-0.00213326700754291,-0.0372401465670273,-0.0448466627496165,-0.0615545169517829,0.107481844820996,0.0974324175043793,-0.13500839604453,NA,NA,NA,NA,0.73686506281666,0.62150545881007,NA,1.03855599174907,NA,5.9868598700367,36.3090359164618,2.33654327023706,250.983832079876
"2014-03-10",625.776,6797.18,456.142,574.11,NA,NA,694.999,6.41794,392.045,258.415,NA,NA,3813.44,118983,1491.57,32.3153,22899.7,20.4236,158279,118.08,0.72053,0.59769,1.10884,103.190002,1.104,6.1161,36.435001,NA,NA,NA,22.659403,36.808098,61.444897,1376.859985,15171,0.0540967213114754,0.0273740124261717,-0.000148593395742679,0.0271824771509611,-0.00228154341389691,-0.0373832063229336,-0.0449885922274535,0.134918677364595,0.0239721432241469,-0.117550254887997,539181,-11278.5928201878,8.23333333333333,-8385099.10127879,0.728922170233438,0.62649414486973,NA,1.11061945488482,NA,6.09393776686866,36.5940847843318,2.38355258111529,252.932359182839
"2014-03-11",624.136,4492.33,456.183,447.587,NA,NA,NA,NA,389.324,236.875,NA,NA,3806.97,68546.7,1495.79,30.4581,22751.3,21.5575,157244,124.3,0.72052,0.60096,1.11143,103.236,1.1081,6.1286,36.377998,NA,NA,NA,22.547825,36.39547,60.997139,1373.579956,20111,0.0258025875627536,0.00996898111949975,-0.00262074608166498,-0.00276895005184801,0.0244904926988128,-0.00489631014959978,-0.0399059805131077,0.131375971837777,0.088218935416772,-0.105100532377835,NA,NA,NA,NA,0.730903200584488,0.623780714459669,NA,NA,NA,6.09958406501147,36.4524718971506,2.39657702808362,251.938680031275
"2014-03-12",627.951,6893.05,461.677,563.104,NA,NA,NA,NA,394.919,306.066,NA,NA,3859.61,90648.4,1489.79,73.7568,22869.9,23.8563,158282,129.24,0.7216,0.60166,1.11086,102.839996,1.1154,6.1302,36.4342,NA,NA,NA,22.510633,36.470497,60.768681,1378.180054,22829,0.0245318108244085,0.0211115198478863,0.00611244985067366,0.00347568459001315,0.00332657473049471,0.0307526394579263,0.00118621125083111,0.132823042119771,0.238989789375031,-0.031017572663922,298993,2231.66232149811,11.2666666666667,-8790722.48315771,0.735211823852498,0.628900981127508,NA,NA,NA,6.14635536849213,36.4198798950874,2.37246218255883,252.061068459163
"2014-03-13",629.079,6051.6,464.029,398.541,NA,NA,690,0.343362,403.249,258.677,NA,NA,3891.24,60685.8,1513.14,22.81,22925.5,22.4525,157693,110.46,0.71919,0.60164,1.11167,102.782997,1.1114,6.1351,36.439602,NA,NA,NA,22.231688,35.814037,59.635555,1357.420044,36640,0.0207362160424369,0.0112052699263526,0.00179631850255821,0.00791974825999459,0.00527824652910945,0.00512886882079145,0.0326041994957453,0.0353437436224908,0.118666944075455,-0.0570707812588998,NA,NA,NA,NA,0.737632316449921,0.641014880484009,NA,1.09684157315695,NA,6.18561420743659,36.4429586745067,2.40532588116914,250.672808979476
"2014-03-14",625.192,3214.97,461.298,475.621,NA,NA,NA,NA,395.564,236.007,NA,NA,3839.37,97786.8,1521.13,76.3296,22966.2,18.1902,155951,123.45,0.72122,0.6015,1.10773,101.779999,1.1074,6.1262,36.5112,NA,NA,NA,22.175903,36.010983,59.507622,1347.48999,15406,0.0153822350013538,0.00147314744910371,-0.00617887419545072,-0.00439365491893478,0.00169193893638572,-0.000933241287617209,-0.00108169600986791,-0.0625696296862747,0.106283886128452,-0.0395934657109588,221202,-1634.41134098714,12.4333333333333,-13412841.3119597,0.737850132439315,0.632708032092541,NA,NA,NA,6.14110545240502,36.7346351200911,2.4330605637948,249.444970505061
"2014-03-15",625.257,2290.06,458.895,343.444,NA,NA,NA,NA,389.811,136.568,NA,NA,3822.7,55387,1530.57,15.8999,22916.9,16.7808,156215,104.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13339,0.0225641521910937,0.0140870074225478,0.000103968061011563,-0.00607554854000849,-0.00429014365770589,0.00179608290500785,-0.000829370253892776,-0.0457806502811883,0.133977409573002,0.0129523605859424,NA,NA,NA,NA,0.733930207898512,0.623441240961717,NA,NA,NA,6.11380600297158,36.6519687104663,2.44790542129077,249.84126527172
"2014-03-16",624.811,2345.43,458.436,147.565,NA,NA,NA,NA,387.596,163.919,NA,NA,3840.7,40014.4,1524.84,25.3276,22877.9,31.9228,158383,100.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10183,0.024390243902439,0.00759109554729358,-0.000713306688289636,-0.000609412788391361,-0.00678452149888951,-0.00500039015783076,0.00108149505876935,-0.0388676435750786,0.13259954936093,0.0353500873271272,58714,-8052.36244210094,14.8666666666667,-15865580.2580998,0.733719476769775,0.620341191176212,NA,NA,NA,6.14697884640315,36.6157125914877,2.44048200175733,253.489455211256
"2014-03-17",617.92,3806.13,452.205,476.401,NA,NA,NA,NA,389.648,305.589,NA,NA,3777.58,58954.4,1506.31,43.8494,22657.3,43.2429,156094,138.56,0.71875,0.60087,1.10947,101.330002,1.1075,6.1403,36.536201,NA,NA,NA,22.399055,36.451733,60.256947,1364.810059,10420,0.0325788402011835,0.00485337907819768,-0.0110289351499895,-0.0117343748250719,-0.0116316267642581,-0.017738630601244,-0.0159741763290449,-0.014806913825898,0.114727127095345,-0.0291130946862985,NA,NA,NA,NA,0.731818034697048,0.630580010357328,NA,NA,NA,6.1133803728638,36.6670442775764,2.43771038322113,252.611988606939
"2014-03-18",611.537,7112.91,442.526,853.887,NA,NA,683.737,2.72442,383.898,248.973,NA,NA,3716.24,82689.5,1492.45,86.9349,22497.1,63.2747,154248,144.25,0.71805,0.60099,1.1058,101.859001,1.1008,6.1682,36.193001,NA,NA,NA,22.557123,36.958141,60.631607,1384.76001,27620,0.0354632107023411,0.00210453333158915,-0.0103298161574313,-0.0212448244349091,-0.0219429770478378,-0.0218412903556027,-0.0278852099656799,0.00380981458136363,0.00647296594492464,0.0117364251054277,88422,-11325.5301231841,8.01666666666667,2844181.07571649,0.723629150811807,0.627759236154149,NA,1.11806317524532,NA,6.07688496362444,36.7877986123489,2.44049010934743,252.230036776189
"2014-03-19",615.451,5231.41,443.237,571.809,NA,NA,672.568,3.35433,391.32,274.348,NA,NA,3773.23,95041.9,1530.86,63.1638,22792.1,70.4751,154064,142.99,0.71783,0.60248,1.11278,101.440002,1.0949,6.1821,36.230701,NA,NA,NA,22.352568,36.170399,59.891422,1377.810059,14151,0.0319825762742091,0.0218425187382911,0.00640026686856231,-0.0039956628689797,-0.014980530112306,-0.0156831510882724,-0.01558081357407,-0.0166456558800644,-0.0771755575248043,-0.00286769244727574,NA,NA,NA,NA,0.72018243531979,0.635826410225997,NA,1.09280511364837,NA,6.13083738591699,37.0331675470509,2.48737917397161,250.326995975309
"2014-03-20",594.384,6591.69,430.878,735.328,NA,NA,652.5,1.08128,366.86,214.364,NA,NA,3664.87,58285.8,1536.11,37.9672,22318.2,98.1938,151026,111.28,0.72363,0.60463,1.12455,102.468002,1.1074,6.194,36.166199,NA,NA,NA,22.389759,36.329826,59.662964,1384.699951,15244,0.0461686735396842,-0.0109255969205093,-0.0342301824190716,-0.0280489978529509,-0.038089073019161,-0.0486979262528989,-0.0493764963846865,-0.0501649152412364,-0.0928966585527771,-0.0297212985499297,138891,6882.04077401508,7.91666666666667,-3216768.71638804,0.724915206331261,0.617210422891599,NA,1.09777517564403,NA,6.16582882446365,37.5484535249939,2.58437306522383,254.088266171364
"2014-03-21",583.141,9221.44,425.543,1103.66,NA,NA,655,0.306122,362.443,256.497,NA,NA,3541.07,189644,1525.37,42.3285,21708.6,111.148,147606,127.98,0.72558,0.60574,1.1241,102.406998,1.1064,6.2176,36.287998,NA,NA,NA,22.343264,36.55489,59.54417,1377.910034,25321,0.0834215544743268,0.0231727832548218,-0.0189153813023232,-0.0524980867688899,-0.0464338216657374,-0.0562839849818747,-0.0666921677115161,-0.0656827999025853,-0.102967643882734,-0.0439355410950931,NA,NA,NA,NA,0.729742892370799,0.621535786370706,NA,1.12322748700572,NA,6.07240787391043,37.2270171365073,2.61578246084566,253.122315186207
"2014-03-22",567.872,4075.36,409.323,736.185,NA,NA,619.985,0.2677,356.289,170.135,NA,NA,3493.38,79133.2,1505.5,23.4416,21383.8,46.102,143197,118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15076,0.0392303812063125,-0.0110676349599909,-0.0261840618306722,-0.0446041616194246,-0.0773075354496135,-0.0714020574388795,-0.0809943034697048,-0.0956746625134765,-0.0946019416237383,-0.025124161598058,74819,8253.20168443995,6.8,-4635104.10531529,0.720801518652091,0.627410754536234,NA,1.09176891975656,NA,6.15170320072129,37.6560210751719,2.65112560577031,252.164220105939
"2014-03-23",568.682,2316.37,413.079,290.055,NA,NA,612.927,0.10259,358.315,155.325,NA,NA,3472.92,35941.3,1488.62,18.0341,21467.2,44.5746,142798,147.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7289,0.0260495669075008,0.0160511498517626,0.00142637777527341,-0.0247950324192604,-0.0432414062289698,-0.0759914274247666,-0.0700775259714457,-0.0960086094115365,-0.066534693770354,0.0389846239293752,NA,NA,NA,NA,0.726379593516236,0.630079728213659,NA,1.07780270871946,NA,6.10696311822776,37.7490407644343,2.61766681554894,251.103428629709
"2014-03-24",574.718,5988.03,414.102,872.491,NA,NA,609.5,3.95784,357.968,249.122,NA,NA,3455.52,82300.2,1487.9,58.4381,21192.4,83.8372,143484,144.77,0.72487,0.60642,1.12257,102.240997,1.0996,6.2151,36.225201,NA,NA,NA,22.297457,36.911251,59.69952,1372.849976,25076,0.0661466335026953,0.0404807227196642,0.0106140162691978,0.012055533641384,-0.0144441910275559,-0.0330863549489893,-0.0661839854025748,-0.0807335986384983,-0.0817279654368567,0.0077414988172953,80468,6415.82606926645,6.65,-167543.994219059,0.720530764653273,0.622858514958641,NA,1.06052011595252,NA,6.01254876304553,36.8744323302907,2.58892187124816,249.659833170355
"2014-03-25",576.788,4500.15,421.102,689.78,NA,NA,613.992,0.2044,360.928,270.066,NA,NA,3542.28,92621.2,1493.88,49.9079,21267,43.5871,145712,160.12,0.7226,0.60612,1.1197,102.207001,1.0953,6.1859,36.085201,NA,NA,NA,22.447046,37.33326,60.348331,1385.76001,14379,0.0404498230794765,0.0252207050077325,0.00360176643153695,0.0142540119082369,0.0157007212893047,-0.0108944491983928,-0.0296037578400495,-0.0775185243827737,-0.0782836030784178,-0.056188085599369,NA,NA,NA,NA,0.730081069647774,0.625755043447506,NA,1.06450203540989,NA,6.14138990408954,36.8714328314736,2.58999840495988,252.62661497812
"2014-03-26",580.837,3290.48,422.987,785.659,NA,NA,601.498,0.333651,362.015,213.425,NA,NA,3563.24,104030,1507.45,33.7774,21288.9,35.8656,146805,141.75,0.72364,0.60485,1.1165,102.285004,1.0914,6.1917,35.506199,NA,NA,NA,22.362904,37.41766,60.339184,1364.5,8392,0.0311263948396404,0.0208526660663835,0.00701991026165589,0.0106469607703257,0.0213739840543572,0.0228308492054548,-0.00395101699245975,-0.0703796828160837,-0.0693743030365176,0.0127245052210922,80189,-1249.51820120277,8.26666666666667,-4674673.05782199,0.72823700969463,0.623264358159002,NA,1.03557108104339,NA,6.13466428619389,36.6521072176876,2.59530642848166,252.747328424326
"2014-03-27",524.917,17531.7,405.055,2198.47,NA,NA,549.896,8.00249,344.065,363.427,NA,NA,3284.1,283490,1476.7,181.956,20073.5,182.05,134463,196.34,0.72558,0.60325,1.10986,101.903,1.0848,6.1994,35.525002,NA,NA,NA,22.409641,37.905304,60.640747,1355.5,37312,0.233046511627907,0.00456072102827686,-0.0962748585231312,-0.0899307891287613,-0.08665293239467,-0.0769586517596829,-0.0756420460948945,-0.15050977472812,-0.164079681376413,0.0356967395057466,NA,NA,NA,NA,0.771655328366199,0.65546553074105,NA,1.04758657082929,NA,6.25641768127151,38.241283860115,2.81320665933852,256.160497754883
"2014-03-28",501.834,15071.7,379.229,1221.35,NA,NA,NA,NA,325.226,363.26,NA,NA,2942.24,250831,1352.52,105.898,19148.4,108.694,127286,191.03,0.72773,0.60212,1.10296,102.147003,1.0791,6.2029,35.547199,NA,NA,NA,22.549881,38.205399,61.097652,1364.180054,42697,0.14315527823848,0.0280630646787583,-0.0439745712179259,-0.136015784118436,-0.12995069245546,-0.126816978065764,-0.117548999264967,-0.179388982187505,-0.202271892719356,-0.107607936025265,170629,-3711.81502759022,7.13333333333333,30099362.0673239,0.755686143226645,0.648074861408354,NA,NA,NA,5.8629746091337,38.156840708282,2.69515417448798,253.641642455473
"2014-03-29",497.599,3462.67,371.109,443.926,NA,NA,NA,NA,326.546,182.528,NA,NA,3005.53,69577,1332.03,26.4662,18999.3,27.392,125020,148.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11198,0.0346094196392131,0.0103818536612815,-0.00843904558080962,-0.0520425133878309,-0.143306986297361,-0.13729307821938,-0.134185809388256,-0.191488843141046,-0.204086104748621,-0.119493282937671,NA,NA,NA,NA,0.745799328374856,0.656243280231672,NA,NA,NA,6.04006438919692,38.1819497225678,2.67691454363855,251.246485623966
"2014-03-30",475.467,18261.1,343.965,1378.03,NA,NA,499.953,0.270485,303.6,238.312,NA,NA,2862.25,86777,1205.9,42.9762,18243.1,225.478,118193,218.05,0.72716,0.60082,1.105,102.889,1.0799,6.2022,35.551498,NA,NA,NA,NA,NA,NA,NA,55007,0.106639615476066,0.000843381349283989,-0.0444775813456217,-0.0525412785901314,-0.0942053696108147,-0.181410619502545,-0.175664195510309,-0.200067633045304,-0.239565490670236,-0.137684444960318,96345,-13114.5061617256,7.7,9129220.0711005,0.723425600514862,0.638530118809507,NA,1.05149884219094,NA,6.0198709899951,38.3688037234971,2.53624331446767,248.582972109526
