temperature,dewPoint,precipitation,windChill,visibility,humidity,windDir,pressure,windSpeed,time,Date,conditions,events,gustSpeed
59.0,78%,Scattered Clouds,52.0,NNE,29.86,4.6,in,"
  -
",4:54 AM,"Friday, June 17, 2016",,,N/A
61.0,72%,Scattered Clouds,52.0,North,29.89,4.6,in,"
  -
",5:54 AM,"Friday, June 17, 2016",,,N/A
62.1,72%,Scattered Clouds,53.1,North,29.91,3.5,in,"
  -
",6:54 AM,"Friday, June 17, 2016",,,N/A
66.9,59%,Scattered Clouds,52.0,Calm,29.93,Calm,in,"
  -
",7:54 AM,"Friday, June 17, 2016",,,N/A
66.9,57%,Scattered Clouds,51.1,East,29.96,5.8,in,"
  -
",8:54 AM,"Friday, June 17, 2016",,,N/A
70.0,49%,Scattered Clouds,50.0,Variable,29.97,3.5,in,"
  -
",9:54 AM,"Friday, June 17, 2016",,,N/A
69.1,53%,Scattered Clouds,51.1,SE,29.98,8.1,in,"
  -
",10:54 AM,"Friday, June 17, 2016",,,N/A
68.0,55%,Scattered Clouds,51.1,ESE,29.99,10.4,in,"
  -
",11:54 AM,"Friday, June 17, 2016",,,N/A
70.0,49%,Scattered Clouds,50.0,ESE,29.99,10.4,in,"
  -
",12:54 PM,"Friday, June 17, 2016",,,N/A
71.1,44%,Scattered Clouds,48.0,ESE,29.99,11.5,in,"
  -
",1:54 PM,"Friday, June 17, 2016",,,N/A
72.0,48%,Scattered Clouds,51.1,ESE,29.99,11.5,in,"
  -
",2:54 PM,"Friday, June 17, 2016",,,N/A
71.1,47%,Scattered Clouds,50.0,ESE,29.98,11.5,in,"
  -
",3:54 PM,"Friday, June 17, 2016",,,N/A
73.0,41%,Scattered Clouds,48.0,ESE,29.98,11.5,in,"
  -
",4:54 PM,"Friday, June 17, 2016",,,N/A
73.0,44%,Scattered Clouds,50.0,SE,29.97,6.9,in,"
  -
",5:54 PM,"Friday, June 17, 2016",,,N/A
73.0,39%,Partly Cloudy,46.9,ESE,29.98,9.2,in,"
  -
",6:54 PM,"Friday, June 17, 2016",,,N/A
72.0,44%,Partly Cloudy,48.9,SSW,30.00,13.8,in,"
  -
",7:54 PM,"Friday, June 17, 2016",,,N/A
73.4,41%,Partly Cloudy,48.2,SSW,30.00,15.0,in,"
  -
",8:01 PM,"Friday, June 17, 2016",,,N/A
69.8,46%,"
Thunderstorm
",48.2,SSW,30.00,12.7,in,"
  -
",8:25 PM,"Friday, June 17, 2016",,,N/A
69.1,49%,Scattered Clouds,48.9,SSW,30.01,12.7,in,"
  -
",8:54 PM,"Friday, June 17, 2016",,,N/A
66.0,56%,in,50.0,South,30.06,9.2,in,"
  -
",9:54 PM,"Friday, June 17, 2016",,,0.00
66.2,56%,"
Thunderstorm
",50.0,NW,30.10,3.5,in,"
  -
",10:50 PM,"Friday, June 17, 2016",,,N/A
66.9,57%,in,51.1,Variable,30.11,4.6,in,"
  -
",10:54 PM,"Friday, June 17, 2016",,,0.00
64.4,64%,in,51.8,WSW,30.07,25.3,in,39.1,11:15 PM,"Friday, June 17, 2016",,,0.10
62.6,68%,in,51.8,South,30.06,18.4,in,28.8,11:25 PM,"Friday, June 17, 2016",,,0.12
64.4,64%,in,51.8,SSW,30.07,15.0,in,23.0,11:33 PM,"Friday, June 17, 2016",,,0.12
63.0,70%,in,53.1,SW,30.07,12.7,in,"
  -
",11:54 PM,"Friday, June 17, 2016",,,0.12
64.0,60%,Partly Cloudy,50.0,SW,30.09,13.8,in,"
  -
",12:40 AM,"Saturday, June 18, 2016",,,N/A
64.0,60%,Partly Cloudy,50.0,SW,30.09,13.8,in,"
  -
",12:54 AM,"Saturday, June 18, 2016",,,N/A
63.0,56%,Partly Cloudy,46.9,SW,30.09,9.2,in,"
  -
",1:54 AM,"Saturday, June 18, 2016",,,N/A
63.0,54%,Partly Cloudy,46.0,WSW,30.09,10.4,in,"
  -
",2:54 AM,"Saturday, June 18, 2016",,,N/A
62.1,53%,Partly Cloudy,45.0,WSW,30.10,10.4,in,"
  -
",3:54 AM,"Saturday, June 18, 2016",,,N/A
62.1,56%,Clear,46.0,West,30.12,4.6,in,"
  -
",4:54 AM,"Saturday, June 18, 2016",,,N/A
61.0,62%,Clear,48.0,WNW,30.14,6.9,in,"
  -
",5:54 AM,"Saturday, June 18, 2016",,,N/A
64.0,58%,Clear,48.9,NNW,30.16,6.9,in,"
  -
",6:54 AM,"Saturday, June 18, 2016",,,N/A
69.1,47%,Clear,48.0,North,30.18,9.2,in,"
  -
",7:54 AM,"Saturday, June 18, 2016",,,N/A
70.0,46%,Clear,48.0,North,30.21,9.2,in,"
  -
",8:54 AM,"Saturday, June 18, 2016",,,N/A
71.1,53%,Clear,53.1,East,30.22,8.1,in,"
  -
",9:54 AM,"Saturday, June 18, 2016",,,N/A
69.1,61%,Clear,55.0,East,30.25,10.4,in,"
  -
",10:54 AM,"Saturday, June 18, 2016",,,N/A
72.0,53%,Partly Cloudy,54.0,East,30.26,9.2,in,"
  -
",11:54 AM,"Saturday, June 18, 2016",,,N/A
69.1,61%,Partly Cloudy,55.0,East,30.27,12.7,in,"
  -
",12:54 PM,"Saturday, June 18, 2016",,,N/A
66.9,70%,Partly Cloudy,57.0,East,30.27,16.1,in,"
  -
",1:54 PM,"Saturday, June 18, 2016",,,N/A
64.9,73%,Scattered Clouds,55.9,East,30.29,12.7,in,"
  -
",2:54 PM,"Saturday, June 18, 2016",,,N/A
64.9,75%,Scattered Clouds,57.0,East,30.28,13.8,in,"
  -
",3:54 PM,"Saturday, June 18, 2016",,,N/A
64.9,75%,Scattered Clouds,57.0,East,30.28,11.5,in,"
  -
",4:54 PM,"Saturday, June 18, 2016",,,N/A
64.9,70%,Partly Cloudy,55.0,East,30.27,15.0,in,"
  -
",5:54 PM,"Saturday, June 18, 2016",,,N/A
64.0,75%,Partly Cloudy,55.9,East,30.27,8.1,in,"
  -
",6:54 PM,"Saturday, June 18, 2016",,,N/A
62.1,84%,Partly Cloudy,57.0,East,30.28,11.5,in,"
  -
",7:54 PM,"Saturday, June 18, 2016",,,N/A
61.0,87%,Partly Cloudy,57.0,ESE,30.29,8.1,in,"
  -
",8:54 PM,"Saturday, June 18, 2016",,,N/A
62.1,80%,Partly Cloudy,55.9,SE,30.32,6.9,in,"
  -
",9:54 PM,"Saturday, June 18, 2016",,,N/A
61.0,83%,Scattered Clouds,55.9,South,30.32,5.8,in,"
  -
",10:54 PM,"Saturday, June 18, 2016",,,N/A
61.0,81%,Partly Cloudy,55.0,South,30.33,8.1,in,"
  -
",11:54 PM,"Saturday, June 18, 2016",,,N/A
60.1,55.9,N/A,"
  -
",10.0,86%,South,30.33,10.4,12:54 AM,"Sunday, June 19, 2016",,,"
  -
"
60.1,55.0,N/A,"
  -
",10.0,83%,SW,30.34,9.2,1:54 AM,"Sunday, June 19, 2016",,,"
  -
"
59.0,54.0,N/A,"
  -
",10.0,83%,SSW,30.33,8.1,2:54 AM,"Sunday, June 19, 2016",,,"
  -
"
57.0,53.1,N/A,"
  -
",10.0,87%,South,30.34,4.6,3:54 AM,"Sunday, June 19, 2016",,,"
  -
"
57.0,54.0,N/A,"
  -
",10.0,89%,South,30.34,6.9,4:54 AM,"Sunday, June 19, 2016",,,"
  -
"
57.9,55.0,N/A,"
  -
",10.0,90%,South,30.33,8.1,5:54 AM,"Sunday, June 19, 2016",,,"
  -
"
61.0,55.9,N/A,"
  -
",10.0,83%,SSW,30.33,5.8,6:54 AM,"Sunday, June 19, 2016",,,"
  -
"
64.0,55.0,N/A,"
  -
",10.0,73%,SSW,30.33,6.9,7:54 AM,"Sunday, June 19, 2016",,,"
  -
"
68.0,54.0,N/A,"
  -
",10.0,61%,South,30.32,9.2,8:54 AM,"Sunday, June 19, 2016",,,"
  -
"
72.0,54.0,N/A,"
  -
",10.0,53%,South,30.32,10.4,9:54 AM,"Sunday, June 19, 2016",,,"
  -
"
75.9,54.0,N/A,"
  -
",10.0,46%,South,30.32,10.4,10:54 AM,"Sunday, June 19, 2016",,,"
  -
"
79.0,54.0,N/A,"
  -
",10.0,42%,South,30.30,11.5,11:54 AM,"Sunday, June 19, 2016",,,"
  -
"
80.1,55.9,N/A,80.2,10.0,43%,South,30.27,15.0,12:54 PM,"Sunday, June 19, 2016",,,"
  -
"
81.0,55.9,N/A,80.8,10.0,42%,SSW,30.26,17.3,1:54 PM,"Sunday, June 19, 2016",,,"
  -
"
81.0,55.0,N/A,80.7,10.0,41%,South,30.25,19.6,2:54 PM,"Sunday, June 19, 2016",,,"
  -
"
78.1,53.1,N/A,"
  -
",10.0,42%,SSW,30.24,17.3,3:54 PM,"Sunday, June 19, 2016",,,23.0
77.0,52.0,N/A,"
  -
",10.0,42%,South,30.25,17.3,4:54 PM,"Sunday, June 19, 2016",,,24.2
75.0,50.0,N/A,"
  -
",10.0,41%,SSW,30.25,18.4,5:54 PM,"Sunday, June 19, 2016",,,24.2
72.0,48.9,N/A,"
  -
",10.0,44%,SSW,30.25,13.8,6:54 PM,"Sunday, June 19, 2016",,,"
  -
"
69.1,48.9,N/A,"
  -
",10.0,49%,SSW,30.25,13.8,7:54 PM,"Sunday, June 19, 2016",,,24.2
66.9,52.0,N/A,"
  -
",10.0,59%,South,30.26,10.4,8:54 PM,"Sunday, June 19, 2016",,,"
  -
"
66.0,53.1,N/A,"
  -
",10.0,63%,SW,30.27,15.0,9:54 PM,"Sunday, June 19, 2016",,,"
  -
"
64.9,53.1,N/A,"
  -
",10.0,65%,SSW,30.27,11.5,10:54 PM,"Sunday, June 19, 2016",,,"
  -
"
63.0,53.1,N/A,"
  -
",10.0,70%,SSW,30.27,9.2,11:54 PM,"Sunday, June 19, 2016",,,"
  -
"
63.0,54.0,N/A,"
  -
",10.0,72%,SSW,30.25,10.4,12:54 AM,"Monday, June 20, 2016",,,"
  -
"
62.1,55.0,N/A,"
  -
",10.0,78%,SSW,30.23,9.2,1:54 AM,"Monday, June 20, 2016",,,"
  -
"
61.0,55.0,N/A,"
  -
",10.0,81%,SSW,30.22,6.9,2:54 AM,"Monday, June 20, 2016",,,"
  -
"
61.0,55.9,N/A,"
  -
",10.0,83%,SW,30.21,6.9,3:54 AM,"Monday, June 20, 2016",,,"
  -
"
60.1,55.9,N/A,"
  -
",10.0,86%,SSW,30.21,8.1,4:54 AM,"Monday, June 20, 2016",,,"
  -
"
61.0,57.0,N/A,"
  -
",10.0,87%,SSW,30.22,9.2,5:54 AM,"Monday, June 20, 2016",,,"
  -
"
64.0,57.0,N/A,"
  -
",10.0,78%,SW,30.21,11.5,6:54 AM,"Monday, June 20, 2016",,,"
  -
"
69.1,57.9,N/A,"
  -
",10.0,68%,SSW,30.19,10.4,7:54 AM,"Monday, June 20, 2016",,,"
  -
"
72.0,57.9,N/A,"
  -
",10.0,61%,SW,30.18,11.5,8:54 AM,"Monday, June 20, 2016",,,"
  -
"
73.9,59.0,N/A,"
  -
",10.0,59%,SSW,30.16,11.5,9:54 AM,"Monday, June 20, 2016",,,"
  -
"
79.0,60.1,N/A,"
  -
",10.0,52%,SSW,30.14,11.5,10:54 AM,"Monday, June 20, 2016",,,"
  -
"
80.1,62.1,N/A,81.2,10.0,54%,South,30.12,13.8,11:54 AM,"Monday, June 20, 2016",,,"
  -
"
81.0,61.0,N/A,81.7,10.0,50%,SSW,30.08,12.7,12:54 PM,"Monday, June 20, 2016",,,"
  -
"
81.0,61.0,N/A,81.7,10.0,50%,South,30.05,12.7,1:54 PM,"Monday, June 20, 2016",,,"
  -
"
82.9,61.0,N/A,83.3,10.0,47%,South,30.02,16.1,2:54 PM,"Monday, June 20, 2016",,,"
  -
"
82.0,59.0,N/A,82.1,10.0,45%,South,29.99,17.3,3:54 PM,"Monday, June 20, 2016",,,"
  -
"
81.0,59.0,N/A,81.3,10.0,47%,SSW,29.97,17.3,4:54 PM,"Monday, June 20, 2016",,,"
  -
"
80.1,59.0,N/A,80.7,10.0,48%,SSW,29.94,16.1,5:54 PM,"Monday, June 20, 2016",,,"
  -
"
75.9,57.0,N/A,"
  -
",10.0,52%,South,29.93,17.3,6:54 PM,"Monday, June 20, 2016",,,"
  -
"
73.0,57.0,N/A,"
  -
",10.0,57%,South,29.90,12.7,7:54 PM,"Monday, June 20, 2016",,,"
  -
"
71.1,55.9,N/A,"
  -
",10.0,59%,South,29.89,15.0,8:54 PM,"Monday, June 20, 2016",,,"
  -
"
69.1,55.9,N/A,"
  -
",10.0,63%,SSW,29.89,13.8,9:54 PM,"Monday, June 20, 2016",,,"
  -
"
66.9,55.9,N/A,"
  -
",10.0,68%,SSW,29.87,12.7,10:54 PM,"Monday, June 20, 2016",,,"
  -
"
66.0,55.9,N/A,"
  -
",10.0,70%,SSW,29.83,16.1,11:54 PM,"Monday, June 20, 2016",,,23.0
64.9,57.9,N/A,"
  -
",10.0,78%,SSW,29.81,15.0,12:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
64.0,57.9,N/A,"
  -
",10.0,80%,SSW,29.79,11.5,1:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
64.9,59.0,N/A,"
  -
",10.0,81%,SSW,29.76,12.7,2:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
64.9,59.0,N/A,"
  -
",10.0,81%,SW,29.73,9.2,3:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
66.2,59.0,N/A,"
  -
",10.0,78%,West,29.78,8.1,4:21 AM,"Tuesday, June 21, 2016",,,"
  -
"
64.9,61.0,0.01,"
  -
",9.0,87%,SSW,29.75,10.4,4:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
64.4,60.8,0.01,"
  -
",10.0,88%,SSW,29.74,10.4,5:10 AM,"Tuesday, June 21, 2016",,,"
  -
"
66.0,63.0,0.01,"
  -
",10.0,90%,SSW,29.73,5.8,5:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
66.9,64.0,0.00,"
  -
",10.0,90%,SW,29.75,9.2,6:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
68.0,64.0,N/A,"
  -
",10.0,87%,SW,29.77,17.3,7:54 AM,"Tuesday, June 21, 2016",,,24.2
70.0,64.0,N/A,"
  -
",10.0,81%,SW,29.75,13.8,8:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
73.0,64.0,N/A,"
  -
",10.0,73%,SW,29.75,10.4,9:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
79.0,64.0,N/A,"
  -
",10.0,60%,WSW,29.75,13.8,10:54 AM,"Tuesday, June 21, 2016",,,"
  -
"
82.0,55.0,N/A,81.4,10.0,39%,WSW,29.75,13.8,11:54 AM,"Tuesday, June 21, 2016",,,23.0
84.0,57.0,N/A,83.3,10.0,40%,WSW,29.73,17.3,12:54 PM,"Tuesday, June 21, 2016",,,25.3
86.0,48.0,N/A,"
  -
",10.0,27%,WSW,29.71,18.4,1:54 PM,"Tuesday, June 21, 2016",,,26.5
84.9,45.0,N/A,"
  -
",10.0,25%,West,29.71,15.0,2:54 PM,"Tuesday, June 21, 2016",,,28.8
86.0,42.1,N/A,"
  -
",10.0,21%,WSW,29.70,18.4,3:54 PM,"Tuesday, June 21, 2016",,,24.2
84.9,41.0,N/A,"
  -
",10.0,21%,West,29.69,13.8,4:54 PM,"Tuesday, June 21, 2016",,,"
  -
"
81.0,41.0,N/A,"
  -
",10.0,24%,West,29.72,17.3,5:54 PM,"Tuesday, June 21, 2016",,,26.5
81.0,44.1,N/A,"
  -
",10.0,27%,WNW,29.71,19.6,6:54 PM,"Tuesday, June 21, 2016",,,26.5
79.0,46.0,N/A,"
  -
",10.0,31%,West,29.73,15.0,7:54 PM,"Tuesday, June 21, 2016",,,20.7
77.0,43.0,N/A,"
  -
",10.0,30%,WNW,29.76,10.4,8:54 PM,"Tuesday, June 21, 2016",,,18.4
75.0,42.1,N/A,"
  -
",10.0,31%,WNW,29.79,11.5,9:54 PM,"Tuesday, June 21, 2016",,,"
  -
"
73.0,41.0,N/A,"
  -
",10.0,31%,West,29.79,9.2,10:54 PM,"Tuesday, June 21, 2016",,,"
  -
"
71.1,41.0,N/A,"
  -
",10.0,34%,West,29.78,9.2,11:54 PM,"Tuesday, June 21, 2016",,,"
  -
"
69.1,36%,Partly Cloudy,41.0,WNW,29.79,9.2,in,"
  -
",12:54 AM,"Wednesday, June 22, 2016",,,N/A
68.0,39%,Clear,42.1,West,29.79,5.8,in,"
  -
",1:54 AM,"Wednesday, June 22, 2016",,,N/A
66.9,42%,Clear,43.0,West,29.80,6.9,in,"
  -
",2:54 AM,"Wednesday, June 22, 2016",,,N/A
64.9,45%,Clear,43.0,West,29.78,8.1,in,"
  -
",3:54 AM,"Wednesday, June 22, 2016",,,N/A
64.0,46%,Clear,43.0,West,29.78,9.2,in,"
  -
",4:54 AM,"Wednesday, June 22, 2016",,,N/A
64.9,47%,Clear,44.1,West,29.79,9.2,in,"
  -
",5:54 AM,"Wednesday, June 22, 2016",,,N/A
68.0,42%,Partly Cloudy,44.1,WNW,29.79,3.5,in,"
  -
",6:54 AM,"Wednesday, June 22, 2016",,,N/A
71.1,38%,Partly Cloudy,44.1,West,29.81,6.9,in,"
  -
",7:54 AM,"Wednesday, June 22, 2016",,,N/A
73.9,34%,Scattered Clouds,44.1,Variable,29.79,3.5,in,"
  -
",8:54 AM,"Wednesday, June 22, 2016",,,N/A
73.9,37%,Mostly Cloudy,46.0,SSE,29.78,5.8,in,"
  -
",9:54 AM,"Wednesday, June 22, 2016",,,N/A
77.0,36%,Mostly Cloudy,48.0,SSE,29.78,8.1,in,"
  -
",10:54 AM,"Wednesday, June 22, 2016",,,N/A
75.0,40%,Mostly Cloudy,48.9,South,29.78,6.9,in,"
  -
",11:54 AM,"Wednesday, June 22, 2016",,,N/A
77.0,34%,Mostly Cloudy,46.4,SSW,29.76,17.3,in,"
  -
",12:18 PM,"Wednesday, June 22, 2016",,,N/A
75.0,40%,in,48.9,SW,29.77,15.0,in,"
  -
",12:54 PM,"Wednesday, June 22, 2016",,,0.00
68.0,59%,in,53.1,NNW,29.81,25.3,in,33.4,1:54 PM,"Wednesday, June 22, 2016",,,0.00
66.2,60%,in,51.8,NNW,29.82,18.4,in,26.5,2:04 PM,"Wednesday, June 22, 2016",,,0.00
71.6,50%,in,51.8,West,29.82,5.8,in,"
  -
",2:46 PM,"Wednesday, June 22, 2016",,,0.00
73.9,43%,in,50.0,West,29.82,10.4,in,"
  -
",2:54 PM,"Wednesday, June 22, 2016",,,0.00
78.1,28%,Scattered Clouds,42.1,West,29.80,18.4,in,24.2,3:54 PM,"Wednesday, June 22, 2016",,,N/A
77.0,31%,Scattered Clouds,44.1,NNW,29.80,12.7,in,25.3,4:54 PM,"Wednesday, June 22, 2016",,,N/A
77.0,31%,Partly Cloudy,44.1,WNW,29.80,10.4,in,"
  -
",5:54 PM,"Wednesday, June 22, 2016",,,N/A
75.0,33%,Partly Cloudy,44.1,WNW,29.83,12.7,in,"
  -
",6:54 PM,"Wednesday, June 22, 2016",,,N/A
75.0,34%,Scattered Clouds,45.0,West,29.84,9.2,in,"
  -
",7:54 PM,"Wednesday, June 22, 2016",,,N/A
73.0,37%,Scattered Clouds,45.0,WNW,29.86,10.4,in,"
  -
",8:54 PM,"Wednesday, June 22, 2016",,,N/A
72.0,38%,Scattered Clouds,45.0,West,29.88,9.2,in,"
  -
",9:54 PM,"Wednesday, June 22, 2016",,,N/A
71.1,39%,Mostly Cloudy,45.0,West,29.90,8.1,in,"
  -
",10:54 PM,"Wednesday, June 22, 2016",,,N/A
69.1,42%,Scattered Clouds,45.0,West,29.90,8.1,in,"
  -
",11:54 PM,"Wednesday, June 22, 2016",,,N/A
68.0,39%,Scattered Clouds,42.1,West,29.90,6.9,in,"
  -
",12:54 AM,"Thursday, June 23, 2016",,,N/A
64.9,45%,Clear,43.0,WSW,29.89,5.8,in,"
  -
",1:54 AM,"Thursday, June 23, 2016",,,N/A
62.1,53%,Clear,45.0,Calm,29.89,Calm,in,"
  -
",2:54 AM,"Thursday, June 23, 2016",,,N/A
62.1,53%,Partly Cloudy,45.0,WSW,29.90,9.2,in,"
  -
",3:54 AM,"Thursday, June 23, 2016",,,N/A
64.0,48%,Scattered Clouds,44.1,West,29.90,8.1,in,"
  -
",4:54 AM,"Thursday, June 23, 2016",,,N/A
63.0,50%,Scattered Clouds,44.1,West,29.91,9.2,in,"
  -
",5:54 AM,"Thursday, June 23, 2016",,,N/A
66.9,45%,Mostly Cloudy,45.0,WNW,29.91,3.5,in,"
  -
",6:54 AM,"Thursday, June 23, 2016",,,N/A
68.0,47%,Mostly Cloudy,46.9,West,29.92,4.6,in,"
  -
",7:54 AM,"Thursday, June 23, 2016",,,N/A
69.1,49%,Mostly Cloudy,48.9,SW,29.91,3.5,in,"
  -
",8:54 AM,"Thursday, June 23, 2016",,,N/A
72.0,46%,Scattered Clouds,50.0,SSW,29.90,5.8,in,"
  -
",9:54 AM,"Thursday, June 23, 2016",,,N/A
71.1,49%,Scattered Clouds,51.1,SE,29.89,10.4,in,"
  -
",10:54 AM,"Thursday, June 23, 2016",,,N/A
75.9,38%,Scattered Clouds,48.9,SE,29.88,9.2,in,"
  -
",11:54 AM,"Thursday, June 23, 2016",,,N/A
75.0,44%,Scattered Clouds,52.0,ESE,29.86,13.8,in,"
  -
",12:54 PM,"Thursday, June 23, 2016",,,N/A
72.0,51%,Scattered Clouds,53.1,ESE,29.84,16.1,in,"
  -
",1:54 PM,"Thursday, June 23, 2016",,,N/A
75.0,43%,Scattered Clouds,51.1,ESE,29.82,17.3,in,"
  -
",2:54 PM,"Thursday, June 23, 2016",,,N/A
71.1,47%,Mostly Cloudy,50.0,East,29.82,18.4,in,"
  -
",3:54 PM,"Thursday, June 23, 2016",,,N/A
69.1,61%,Mostly Cloudy,55.0,ESE,29.83,16.1,in,"
  -
",4:54 PM,"Thursday, June 23, 2016",,,N/A
70.0,61%,Mostly Cloudy,55.9,ESE,29.82,12.7,in,"
  -
",5:54 PM,"Thursday, June 23, 2016",,,N/A
68.0,73%,Mostly Cloudy,59.0,ESE,29.81,8.1,in,"
  -
",6:54 PM,"Thursday, June 23, 2016",,,N/A
66.9,79%,Mostly Cloudy,60.1,North,29.82,6.9,in,"
  -
",7:54 PM,"Thursday, June 23, 2016",,,N/A
66.9,79%,Mostly Cloudy,60.1,North,29.85,8.1,in,"
  -
",8:54 PM,"Thursday, June 23, 2016",,,N/A
66.0,75%,Mostly Cloudy,57.9,NNE,29.87,6.9,in,"
  -
",9:54 PM,"Thursday, June 23, 2016",,,N/A
64.9,75%,Partly Cloudy,57.0,NNE,29.89,6.9,in,"
  -
",10:54 PM,"Thursday, June 23, 2016",,,N/A
63.0,78%,Partly Cloudy,55.9,NNE,29.90,6.9,in,"
  -
",11:54 PM,"Thursday, June 23, 2016",,,N/A
62.1,84%,Clear,57.0,ENE,29.90,3.5,in,"
  -
",12:54 AM,"Friday, June 24, 2016",,,N/A
63.0,81%,Clear,57.0,Calm,29.91,Calm,in,"
  -
",1:54 AM,"Friday, June 24, 2016",,,N/A
64.0,70%,Clear,54.0,NW,29.92,3.5,in,"
  -
",2:54 AM,"Friday, June 24, 2016",,,N/A
63.0,72%,Clear,54.0,NNW,29.94,4.6,in,"
  -
",3:54 AM,"Friday, June 24, 2016",,,N/A
63.0,65%,Clear,51.1,NNW,29.96,6.9,in,"
  -
",4:54 AM,"Friday, June 24, 2016",,,N/A
64.0,60%,Partly Cloudy,50.0,NNW,29.99,6.9,in,"
  -
",5:54 AM,"Friday, June 24, 2016",,,N/A
66.9,52%,Partly Cloudy,48.9,North,30.01,6.9,in,"
  -
",6:54 AM,"Friday, June 24, 2016",,,N/A
71.1,45%,Partly Cloudy,48.9,NNE,30.03,9.2,in,"
  -
",7:54 AM,"Friday, June 24, 2016",,,N/A
70.0,51%,Partly Cloudy,51.1,ENE,30.06,10.4,in,"
  -
",8:54 AM,"Friday, June 24, 2016",,,N/A
70.0,47%,Partly Cloudy,48.9,ENE,30.08,12.7,in,"
  -
",9:54 AM,"Friday, June 24, 2016",,,N/A
71.1,45%,Scattered Clouds,48.9,ENE,30.10,12.7,in,"
  -
",10:54 AM,"Friday, June 24, 2016",,,N/A
69.1,54%,Scattered Clouds,52.0,ENE,30.11,12.7,in,"
  -
",11:54 AM,"Friday, June 24, 2016",,,N/A
69.1,53%,Scattered Clouds,51.1,East,30.11,11.5,in,"
  -
",12:54 PM,"Friday, June 24, 2016",,,N/A
70.0,53%,Scattered Clouds,52.0,East,30.11,11.5,in,"
  -
",1:54 PM,"Friday, June 24, 2016",,,N/A
70.0,51%,Scattered Clouds,51.1,East,30.11,12.7,in,"
  -
",2:54 PM,"Friday, June 24, 2016",,,N/A
71.1,42%,Scattered Clouds,46.9,East,30.11,16.1,in,"
  -
",3:54 PM,"Friday, June 24, 2016",,,N/A
72.0,41%,Scattered Clouds,46.9,ESE,30.10,17.3,in,"
  -
",4:54 PM,"Friday, June 24, 2016",,,N/A
70.0,51%,Scattered Clouds,51.1,ESE,30.10,13.8,in,"
  -
",5:54 PM,"Friday, June 24, 2016",,,N/A
69.1,58%,Scattered Clouds,54.0,ESE,30.11,10.4,in,"
  -
",6:54 PM,"Friday, June 24, 2016",,,N/A
69.1,53%,Scattered Clouds,51.1,SSE,30.12,8.1,in,"
  -
",7:54 PM,"Friday, June 24, 2016",,,N/A
64.9,65%,Scattered Clouds,53.1,SE,30.12,5.8,in,"
  -
",8:54 PM,"Friday, June 24, 2016",,,N/A
64.0,65%,Scattered Clouds,52.0,SE,30.14,4.6,in,"
  -
",9:54 PM,"Friday, June 24, 2016",,,N/A
64.0,70%,Partly Cloudy,54.0,SSE,30.14,3.5,in,"
  -
",10:54 PM,"Friday, June 24, 2016",,,N/A
62.1,75%,Clear,54.0,SE,30.15,4.6,in,"
  -
",11:54 PM,"Friday, June 24, 2016",,,N/A
62.1,78%,Clear,55.0,Calm,30.16,Calm,in,"
  -
",12:54 AM,"Saturday, June 25, 2016",,,N/A
62.1,78%,Clear,55.0,SSE,30.16,3.5,in,"
  -
",1:54 AM,"Saturday, June 25, 2016",,,N/A
60.1,83%,Clear,55.0,Calm,30.17,Calm,in,"
  -
",2:54 AM,"Saturday, June 25, 2016",,,N/A
60.1,83%,Clear,55.0,SE,30.17,3.5,in,"
  -
",3:54 AM,"Saturday, June 25, 2016",,,N/A
59.0,87%,Clear,55.0,Calm,30.17,Calm,in,"
  -
",4:54 AM,"Saturday, June 25, 2016",,,N/A
60.1,86%,Clear,55.9,Calm,30.19,Calm,in,"
  -
",5:54 AM,"Saturday, June 25, 2016",,,N/A
63.0,78%,Clear,55.9,Calm,30.20,Calm,in,"
  -
",6:54 AM,"Saturday, June 25, 2016",,,N/A
64.9,75%,Clear,57.0,Calm,30.21,Calm,in,"
  -
",7:54 AM,"Saturday, June 25, 2016",,,N/A
68.0,68%,Clear,57.0,ESE,30.22,5.8,in,"
  -
",8:54 AM,"Saturday, June 25, 2016",,,N/A
71.1,51%,Clear,52.0,ESE,30.22,4.6,in,"
  -
",9:54 AM,"Saturday, June 25, 2016",,,N/A
72.0,53%,Clear,54.0,ENE,30.23,9.2,in,"
  -
",10:54 AM,"Saturday, June 25, 2016",,,N/A
71.1,55%,Clear,54.0,East,30.22,10.4,in,"
  -
",11:54 AM,"Saturday, June 25, 2016",,,N/A
72.0,46%,Clear,50.0,East,30.22,11.5,in,"
  -
",12:54 PM,"Saturday, June 25, 2016",,,N/A
71.1,45%,Partly Cloudy,48.9,East,30.22,12.7,in,"
  -
",1:54 PM,"Saturday, June 25, 2016",,,N/A
71.1,42%,Partly Cloudy,46.9,East,30.21,12.7,in,"
  -
",2:54 PM,"Saturday, June 25, 2016",,,N/A
