,Date,Favorite,Spread,Underdog,Total,Money Odds,Year,Week,Away,Home,Favprob,Dogprob,Awayprob,Homeprob,Awayspread,Homespread,Home Score,Away Score,Overtime?,Homewins,Over,Homecover,Totalscore,Awaycover,Awaywins,Favwins,Favbinned,FavbinnedMP,Favcover,Dogcover,Spreadpush
97,2010-12-12,Jacksonville,-3.5,Oakland,41.5,"['-195', '+170']",2010,14,Oakland,Jacksonville,0.640900791236,0.359099208764,0.359099208764,0.640900791236,3.5,-3.5,38,31,,1,1.0,1.0,69,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
98,2010-12-12,Pittsburgh,-8.5,Cincinnati,39.5,"['-400', '+320']",2010,14,Cincinnati,Pittsburgh,0.770642201835,0.229357798165,0.229357798165,0.770642201835,8.5,-8.5,23,7,,1,0.0,1.0,30,0.0,0,1,"(0.767, 0.793]",0.78,1,0,0
99,2010-12-12,New England,-3.0,Chicago,37.0,"['-150', '+130']",2010,14,New England,Chicago,0.579831932773,0.420168067227,0.579831932773,0.420168067227,-3.0,3.0,7,36,,0,1.0,0.0,43,1.0,1,1,"(0.553, 0.58]",0.5665,1,0,0
100,2010-12-12,Green Bay,-7.0,Detroit,46.0,"['-310', '+250']",2010,14,Green Bay,Detroit,0.725752508361,0.274247491639,0.725752508361,0.274247491639,-7.0,7.0,7,3,,1,0.0,1.0,10,0.0,0,0,"(0.713, 0.74]",0.7265,0,1,0
101,2010-12-12,Atlanta,-7.5,Carolina,41.5,"['-350', '+290']",2010,14,Atlanta,Carolina,0.752066115702,0.247933884298,0.752066115702,0.247933884298,-7.5,7.5,10,31,,0,0.0,0.0,41,1.0,1,1,"(0.74, 0.767]",0.7535,1,0,0
102,2010-12-12,New Orleans,-9.5,St. Louis,47.0,"['-450', '+350']",2010,14,St. Louis,New Orleans,0.78640776699,0.21359223301,0.21359223301,0.78640776699,9.5,-9.5,31,13,,1,0.0,1.0,44,0.0,0,1,"(0.767, 0.793]",0.78,1,0,0
103,2010-12-12,NY Jets,-5.0,Miami,37.5,"['-230', '+190']",2010,14,Miami,NY Jets,0.669007021063,0.330992978937,0.330992978937,0.669007021063,5.0,-5.0,6,10,,0,0.0,0.0,16,1.0,1,0,"(0.66, 0.687]",0.6735,0,1,0
104,2010-12-12,Denver,-4.0,Arizona,44.5,"['-200', '+170']",2010,14,Denver,Arizona,0.642857142857,0.357142857143,0.642857142857,0.357142857143,-4.0,4.0,43,13,,1,1.0,1.0,56,0.0,0,0,"(0.633, 0.66]",0.6465,0,1,0
105,2009-12-10,Pittsburgh,-9.5,Cleveland,34.0,"['-550', '+400']",2009,14,Pittsburgh,Cleveland,0.808823529412,0.191176470588,0.808823529412,0.191176470588,-9.5,9.5,13,6,,1,0.0,1.0,19,0.0,0,0,"(0.793, 0.82]",0.8065,0,1,0
106,2009-12-13,Indianapolis,-6.5,Denver,43.5,"['-295', '+240']",2009,14,Denver,Indianapolis,0.717453505007,0.282546494993,0.282546494993,0.717453505007,6.5,-6.5,28,16,,1,1.0,1.0,44,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
107,2009-12-13,Minnesota,-6.0,Cincinnati,42.5,"['-260', '+215']",2009,14,Cincinnati,Minnesota,0.69465648855,0.30534351145,0.30534351145,0.69465648855,6.0,-6.0,30,10,,1,0.0,1.0,40,0.0,0,1,"(0.687, 0.713]",0.7,1,0,0
108,2009-12-13,NY Jets,-3.5,Tampa Bay,36.5,"['-190', '+165']",2009,14,NY Jets,Tampa Bay,0.634530560807,0.365469439193,0.634530560807,0.365469439193,-3.5,3.5,3,26,,0,0.0,0.0,29,1.0,1,1,"(0.633, 0.66]",0.6465,1,0,0
109,2009-12-13,Buffalo,-2.5,Kansas City,38.0,"['-150', '+140']",2009,14,Buffalo,Kansas City,0.590163934426,0.409836065574,0.590163934426,0.409836065574,-2.5,2.5,10,16,,0,0.0,0.0,26,1.0,1,1,"(0.58, 0.607]",0.5935,1,0,0
110,2009-12-13,Green Bay,-4.0,Chicago,41.5,"['-215', '+185']",2009,14,Green Bay,Chicago,0.660468876314,0.339531123686,0.660468876314,0.339531123686,-4.0,4.0,14,21,,0,0.0,0.0,35,1.0,1,1,"(0.66, 0.687]",0.6735,1,0,0
111,2009-12-13,New Orleans,-10.0,Atlanta,50.0,"['-525', '+400']",2009,14,New Orleans,Atlanta,0.807692307692,0.192307692308,0.807692307692,0.192307692308,-10.0,10.0,23,26,,0,0.0,1.0,49,0.0,1,1,"(0.793, 0.82]",0.8065,0,1,0
112,2009-12-13,Baltimore,-14.0,Detroit,40.0,"['-900', '+600']",2009,14,Detroit,Baltimore,0.86301369863,0.13698630137,0.13698630137,0.86301369863,14.0,-14.0,48,3,,1,1.0,1.0,51,0.0,0,1,"(0.847, 0.873]",0.86,1,0,0
113,2009-12-13,Jacksonville,-2.0,Miami,43.0,"['-130', '+110']",2009,14,Miami,Jacksonville,0.542743538767,0.457256461233,0.457256461233,0.542743538767,2.0,-2.0,10,14,,0,0.0,0.0,24,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
114,2009-12-13,New England,-12.5,Carolina,43.5,"['-675', '+450']",2009,14,Carolina,New England,0.827298050139,0.172701949861,0.172701949861,0.827298050139,12.5,-12.5,20,10,,1,0.0,0.0,30,1.0,0,1,"(0.82, 0.847]",0.8335,0,1,0
115,2009-12-13,Houston,-7.0,Seattle,44.5,"['-330', '+260']",2009,14,Seattle,Houston,0.734239802225,0.265760197775,0.265760197775,0.734239802225,7.0,-7.0,34,7,,1,0.0,1.0,41,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
116,2009-12-13,Tennessee,-14.0,St. Louis,40.0,"['-800', '+600']",2009,14,St. Louis,Tennessee,0.861538461538,0.138461538462,0.138461538462,0.861538461538,14.0,-14.0,47,7,,1,1.0,1.0,54,0.0,0,1,"(0.847, 0.873]",0.86,1,0,0
117,2009-12-13,Washington,-2.0,Oakland,37.5,"['-135', '+115']",2009,14,Washington,Oakland,0.552594002856,0.447405997144,0.552594002856,0.447405997144,-2.0,2.0,13,34,,0,1.0,0.0,47,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
118,2009-12-13,Dallas,-3.5,San Diego,49.0,"['-180', '+155']",2009,14,San Diego,Dallas,0.621109607578,0.378890392422,0.378890392422,0.621109607578,3.5,-3.5,17,20,,0,0.0,0.0,37,1.0,1,0,"(0.607, 0.633]",0.62,0,1,0
119,2009-12-13,Philadelphia,-1.0,NY Giants,43.0,"['-120', '+100']",2009,14,Philadelphia,NY Giants,0.521739130435,0.478260869565,0.521739130435,0.478260869565,-1.0,1.0,38,45,,0,1.0,0.0,83,1.0,1,1,"(0.5, 0.527]",0.5135,1,0,0
120,2009-12-14,Arizona,-4.0,San Francisco,45.0,"['-225', '+185']",2009,14,Arizona,San Francisco,0.663648124191,0.336351875809,0.663648124191,0.336351875809,-4.0,4.0,24,9,,1,0.0,1.0,33,0.0,0,0,"(0.66, 0.687]",0.6735,0,1,0
121,2008-12-04,San Diego,-9.5,Oakland,41.0,"['-450', '+375']",2008,14,Oakland,San Diego,0.795348837209,0.204651162791,0.204651162791,0.795348837209,9.5,-9.5,34,7,,1,0.5,1.0,41,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
122,2008-12-07,Indianapolis,-13.5,Cincinnati,41.5,"['-700', '+550']",2008,14,Cincinnati,Indianapolis,0.85046728972,0.14953271028,0.14953271028,0.85046728972,13.5,-13.5,35,3,,1,0.0,1.0,38,0.0,0,1,"(0.847, 0.873]",0.86,1,0,0
123,2008-12-07,Chicago,-6.5,Jacksonville,40.0,"['-290', '+245']",2008,14,Jacksonville,Chicago,0.719525350593,0.280474649407,0.280474649407,0.719525350593,6.5,-6.5,23,10,,1,0.0,1.0,33,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
124,2008-12-07,Green Bay,-7.0,Houston,47.5,"['-300', '+250']",2008,14,Houston,Green Bay,0.724137931034,0.275862068966,0.275862068966,0.724137931034,7.0,-7.0,21,24,,0,0.0,0.0,45,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
125,2008-12-07,Tennessee,-14.0,Cleveland,37.0,"['-750', '+550']",2008,14,Cleveland,Tennessee,0.851528384279,0.148471615721,0.148471615721,0.851528384279,14.0,-14.0,28,9,,1,0.5,1.0,37,0.0,0,1,"(0.847, 0.873]",0.86,1,0,0
126,2008-12-07,Minnesota,-10.5,Detroit,45.0,"['-550', '+450']",2008,14,Minnesota,Detroit,0.823129251701,0.176870748299,0.823129251701,0.176870748299,-10.5,10.5,16,20,,0,0.0,1.0,36,0.0,1,1,"(0.82, 0.847]",0.8335,0,1,0
127,2008-12-07,Baltimore,-6.5,Washington,35.0,"['-300', '+250']",2008,14,Washington,Baltimore,0.724137931034,0.275862068966,0.275862068966,0.724137931034,6.5,-6.5,24,10,,1,0.0,1.0,34,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
128,2008-12-07,NY Giants,-6.5,Philadelphia,40.5,"['-270', '+230']",2008,14,Philadelphia,NY Giants,0.706582077716,0.293417922284,0.293417922284,0.706582077716,6.5,-6.5,14,20,,0,0.0,0.0,34,1.0,1,0,"(0.687, 0.713]",0.7,0,1,0
129,2008-12-07,New Orleans,-3.0,Atlanta,52.0,"['-165', '+145']",2008,14,Atlanta,New Orleans,0.604034366829,0.395965633171,0.395965633171,0.604034366829,3.0,-3.0,29,25,,1,1.0,1.0,54,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
130,2008-12-07,NY Jets,-4.5,San Francisco,45.0,"['-215', '+185']",2008,14,NY Jets,San Francisco,0.660468876314,0.339531123686,0.660468876314,0.339531123686,-4.5,4.5,24,14,,1,0.0,1.0,38,0.0,0,0,"(0.66, 0.687]",0.6735,0,1,0
131,2008-12-07,Denver,-9.0,Kansas City,49.0,"['-425', '+355']",2008,14,Kansas City,Denver,0.786476868327,0.213523131673,0.213523131673,0.786476868327,9.0,-9.0,24,17,,1,0.0,0.0,41,1.0,0,1,"(0.767, 0.793]",0.78,0,1,0
132,2008-12-07,Arizona,-15.0,St. Louis,48.5,"['-825', '+625']",2008,14,St. Louis,Arizona,0.866063348416,0.133936651584,0.133936651584,0.866063348416,15.0,-15.0,34,10,,1,0.0,1.0,44,0.0,0,1,"(0.847, 0.873]",0.86,1,0,0
133,2008-12-07,Pittsburgh,-4.0,Dallas,38.5,"['-210', '+175']",2008,14,Dallas,Pittsburgh,0.650704225352,0.349295774648,0.349295774648,0.650704225352,4.0,-4.0,20,13,,1,0.0,1.0,33,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
134,2008-12-07,New England,-7.0,Seattle,42.5,"['-290', '+240']",2008,14,New England,Seattle,0.716569767442,0.283430232558,0.716569767442,0.283430232558,-7.0,7.0,21,24,,0,1.0,1.0,45,0.0,1,1,"(0.713, 0.74]",0.7265,0,1,0
135,2008-12-08,Carolina,-3.0,Tampa Bay,40.0,"['-180', '+160']",2008,14,Tampa Bay,Carolina,0.625668449198,0.374331550802,0.374331550802,0.625668449198,3.0,-3.0,38,23,,1,1.0,1.0,61,0.0,0,1,"(0.607, 0.633]",0.62,1,0,0
136,2007-12-06,Washington,-3.0,Chicago,39.5,"['-165', '+145']",2007,14,Chicago,Washington,0.604034366829,0.395965633171,0.395965633171,0.604034366829,3.0,-3.0,24,16,,1,1.0,1.0,40,0.0,0,1,"(0.58, 0.607]",0.5935,1,0,0
137,2007-12-09,Jacksonville,-11.0,Carolina,39.0,"['-600', '+425']",2007,14,Carolina,Jacksonville,0.818181818182,0.181818181818,0.181818181818,0.818181818182,11.0,-11.0,37,6,,1,1.0,1.0,43,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
138,2007-12-09,Dallas,-10.5,Detroit,51.0,"['-600', '+425']",2007,14,Dallas,Detroit,0.818181818182,0.181818181818,0.818181818182,0.181818181818,-10.5,10.5,27,28,,0,1.0,1.0,55,0.0,1,1,"(0.793, 0.82]",0.8065,0,1,0
139,2007-12-09,Buffalo,-7.0,Miami,34.5,"['-300', '+250']",2007,14,Miami,Buffalo,0.724137931034,0.275862068966,0.275862068966,0.724137931034,7.0,-7.0,38,17,,1,1.0,1.0,55,0.0,0,1,"(0.713, 0.74]",0.7265,1,0,0
140,2007-12-09,Philadelphia,-3.0,NY Giants,42.0,"['-160', '+140']",2007,14,NY Giants,Philadelphia,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,13,16,,0,0.0,0.0,29,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
141,2007-12-09,Green Bay,-10.5,Oakland,40.5,"['-575', '+425']",2007,14,Oakland,Green Bay,0.817258883249,0.182741116751,0.182741116751,0.817258883249,10.5,-10.5,38,7,,1,1.0,1.0,45,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
142,2007-12-09,New England,-11.0,Pittsburgh,49.0,"['-550', '+400']",2007,14,Pittsburgh,New England,0.808823529412,0.191176470588,0.191176470588,0.808823529412,11.0,-11.0,34,13,,1,0.0,1.0,47,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
143,2007-12-09,San Diego,-1.5,Tennessee,40.0,"['-125', '+105']",2007,14,San Diego,Tennessee,0.532467532468,0.467532467532,0.532467532468,0.467532467532,-1.5,1.5,17,23,Y,0,0.5,0.0,40,1.0,1,1,"(0.527, 0.553]",0.54,0,1,0
144,2007-12-09,Cincinnati,-10.0,St. Louis,45.5,"['-550', '+400']",2007,14,St. Louis,Cincinnati,0.808823529412,0.191176470588,0.191176470588,0.808823529412,10.0,-10.0,19,10,,1,0.0,0.0,29,1.0,0,1,"(0.793, 0.82]",0.8065,0,1,0
145,2007-12-09,Tampa Bay,-3.0,Houston,40.0,"['-150', '+130']",2007,14,Tampa Bay,Houston,0.579831932773,0.420168067227,0.579831932773,0.420168067227,-3.0,3.0,28,14,,1,1.0,1.0,42,0.0,0,0,"(0.553, 0.58]",0.5665,0,1,0
146,2007-12-09,Seattle,-7.5,Arizona,44.5,"['-340', '+280']",2007,14,Arizona,Seattle,0.745958429561,0.254041570439,0.254041570439,0.745958429561,7.5,-7.5,42,21,,1,1.0,1.0,63,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
147,2007-12-09,Minnesota,-8.5,San Francisco,39.0,"['-370', '+300']",2007,14,Minnesota,San Francisco,0.758974358974,0.241025641026,0.758974358974,0.241025641026,-8.5,8.5,7,27,,0,0.0,0.0,34,1.0,1,1,"(0.74, 0.767]",0.7535,1,0,0
148,2007-12-09,Cleveland,-3.5,NY Jets,47.5,"['-175', '+155']",2007,14,Cleveland,NY Jets,0.618717504333,0.381282495667,0.618717504333,0.381282495667,-3.5,3.5,18,24,,0,0.0,0.0,42,1.0,1,1,"(0.607, 0.633]",0.62,1,0,0
149,2007-12-09,Denver,-7.5,Kansas City,37.5,"['-350', '+270']",2007,14,Kansas City,Denver,0.74212034384,0.25787965616,0.25787965616,0.74212034384,7.5,-7.5,41,7,,1,1.0,1.0,48,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
150,2007-12-09,Indianapolis,-8.5,Baltimore,42.0,"['-390', '+310']",2007,14,Indianapolis,Baltimore,0.765438008617,0.234561991383,0.765438008617,0.234561991383,-8.5,8.5,20,44,,0,1.0,0.0,64,1.0,1,1,"(0.74, 0.767]",0.7535,1,0,0
151,2007-12-10,New Orleans,-4.0,Atlanta,44.0,"['-210', '+175']",2007,14,New Orleans,Atlanta,0.650704225352,0.349295774648,0.650704225352,0.349295774648,-4.0,4.0,14,34,,0,1.0,0.0,48,1.0,1,1,"(0.633, 0.66]",0.6465,1,0,0
152,2006-12-07,Pittsburgh,-7.0,Cleveland,34.0,"['-340', '+280']",2006,14,Cleveland,Pittsburgh,0.745958429561,0.254041570439,0.254041570439,0.745958429561,7.0,-7.0,27,7,,1,0.5,1.0,34,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
153,2006-12-10,Kansas City,-3.0,Baltimore,37.0,"['-145', '+125']",2006,14,Baltimore,Kansas City,0.571115973742,0.428884026258,0.428884026258,0.571115973742,3.0,-3.0,10,20,,0,0.0,0.0,30,1.0,1,0,"(0.553, 0.58]",0.5665,0,1,0
154,2006-12-10,Atlanta,-3.5,Tampa Bay,37.5,"['-200', '+175']",2006,14,Atlanta,Tampa Bay,0.647058823529,0.352941176471,0.647058823529,0.352941176471,-3.5,3.5,6,17,,0,0.0,0.0,23,1.0,1,1,"(0.633, 0.66]",0.6465,1,0,0
155,2006-12-10,Detroit,-1.5,Minnesota,40.0,"['-125', '+105']",2006,14,Minnesota,Detroit,0.532467532468,0.467532467532,0.467532467532,0.532467532468,1.5,-1.5,20,30,,0,1.0,0.0,50,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
156,2006-12-10,Houston,-1.0,Tennessee,42.5,"['-125', '+105']",2006,14,Tennessee,Houston,0.532467532468,0.467532467532,0.467532467532,0.532467532468,1.0,-1.0,20,26,Y,0,1.0,0.0,46,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
157,2006-12-10,NY Giants,-3.0,Carolina,39.0,"['-155', '+135']",2006,14,NY Giants,Carolina,0.588211546225,0.411788453775,0.588211546225,0.411788453775,-3.0,3.0,13,27,,0,1.0,0.0,40,1.0,1,1,"(0.58, 0.607]",0.5935,1,0,0
158,2006-12-10,Dallas,-7.5,New Orleans,47.5,"['-335', '+265']",2006,14,New Orleans,Dallas,0.737596139345,0.262403860655,0.262403860655,0.737596139345,7.5,-7.5,17,42,,0,1.0,0.0,59,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
159,2006-12-10,NY Jets,-4.5,Buffalo,37.5,"['-235', '+195']",2006,14,Buffalo,NY Jets,0.674203744226,0.325796255774,0.325796255774,0.674203744226,4.5,-4.5,13,31,,0,1.0,0.0,44,1.0,1,0,"(0.66, 0.687]",0.6735,0,1,0
160,2006-12-10,Indianapolis,-1.0,Jacksonville,44.0,"['-115', '-105']",2006,14,Indianapolis,Jacksonville,0.523017193566,0.476982806434,0.523017193566,0.476982806434,-1.0,1.0,44,17,,1,1.0,1.0,61,0.0,0,0,"(0.5, 0.527]",0.5135,0,1,0
161,2006-12-10,Philadelphia,-2.0,Washington,40.5,"['-145', '+125']",2006,14,Philadelphia,Washington,0.571115973742,0.428884026258,0.571115973742,0.428884026258,-2.0,2.0,19,21,,0,0.0,0.5,40,0.5,1,1,"(0.553, 0.58]",0.5665,0,0,1
162,2006-12-10,Cincinnati,-11.0,Oakland,40.0,"['-650', '+475']",2006,14,Oakland,Cincinnati,0.83286908078,0.16713091922,0.16713091922,0.83286908078,11.0,-11.0,27,10,,1,0.0,1.0,37,0.0,0,1,"(0.82, 0.847]",0.8335,1,0,0
163,2006-12-10,New England,-3.5,Miami,37.0,"['-185', '+165']",2006,14,New England,Miami,0.632376652693,0.367623347307,0.632376652693,0.367623347307,-3.5,3.5,21,0,,1,0.0,1.0,21,0.0,0,0,"(0.607, 0.633]",0.62,0,1,0
164,2006-12-10,San Francisco,-4.0,Green Bay,44.0,"['-200', '+175']",2006,14,Green Bay,San Francisco,0.647058823529,0.352941176471,0.352941176471,0.647058823529,4.0,-4.0,19,30,,0,1.0,0.0,49,1.0,1,0,"(0.633, 0.66]",0.6465,0,1,0
165,2006-12-10,Seattle,-3.0,Arizona,44.5,"['-165', '+145']",2006,14,Seattle,Arizona,0.604034366829,0.395965633171,0.604034366829,0.395965633171,-3.0,3.0,27,21,,1,1.0,1.0,48,0.0,0,0,"(0.58, 0.607]",0.5935,0,1,0
166,2006-12-10,San Diego,-7.5,Denver,41.0,"['-360', '+290']",2006,14,Denver,San Diego,0.75321888412,0.24678111588,0.24678111588,0.75321888412,7.5,-7.5,48,20,,1,1.0,1.0,68,0.0,0,1,"(0.74, 0.767]",0.7535,1,0,0
167,2006-12-11,Chicago,-6.0,St. Louis,41.5,"['-275', '+225']",2006,14,Chicago,St. Louis,0.704433497537,0.295566502463,0.704433497537,0.295566502463,-6.0,6.0,27,42,,0,1.0,0.0,69,1.0,1,1,"(0.687, 0.713]",0.7,1,0,0
168,2016-12-15,Seattle,-15.5,St. Louis,39.5,"['-1600', '+900']",2016,15,St. Louis,Seattle,0.90395480226,0.0960451977401,0.0960451977401,0.90395480226,15.5,-15.5,24,3,,1,0.0,1.0,27,0.0,0,1,"(0.9, 0.925]",0.9125,1,0,0
169,2016-12-17,Miami,-2.5,NY Jets,39.5,"['-135', '+115']",2016,15,Miami,NY Jets,0.552594002856,0.447405997144,0.552594002856,0.447405997144,-2.5,2.5,13,34,,0,1.0,0.0,47,1.0,1,1,"(0.527, 0.553]",0.54,1,0,0
170,2016-12-18,Dallas,-7.0,Tampa Bay,47.5,"['-300', '+250']",2016,15,Tampa Bay,Dallas,0.724137931034,0.275862068966,0.275862068966,0.724137931034,7.0,-7.0,26,20,,1,0.0,0.0,46,1.0,0,1,"(0.713, 0.74]",0.7265,0,1,0
171,2016-12-18,NY Giants,-4.0,Detroit,42.0,"['-210', '+180']",2016,15,Detroit,NY Giants,0.654788418708,0.345211581292,0.345211581292,0.654788418708,4.0,-4.0,17,6,,1,0.0,1.0,23,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
172,2016-12-18,Baltimore,-5.0,Philadelphia,41.0,"['-240', '+200']",2016,15,Philadelphia,Baltimore,0.679245283019,0.320754716981,0.320754716981,0.679245283019,5.0,-5.0,27,26,,1,1.0,0.0,53,1.0,0,1,"(0.66, 0.687]",0.6735,0,1,0
173,2016-12-18,Green Bay,-4.5,Chicago,40.5,"['-225', '+190']",2016,15,Green Bay,Chicago,0.667519181586,0.332480818414,0.667519181586,0.332480818414,-4.5,4.5,27,30,,0,1.0,1.0,57,0.0,1,1,"(0.66, 0.687]",0.6735,0,1,0
174,2016-12-18,Minnesota,-5.0,Indianapolis,45.0,"['-235', '+195']",2016,15,Indianapolis,Minnesota,0.674203744226,0.325796255774,0.325796255774,0.674203744226,5.0,-5.0,6,34,,0,0.0,0.0,40,1.0,1,0,"(0.66, 0.687]",0.6735,0,1,0
175,2016-12-18,Buffalo,-10.5,Cleveland,43.0,"['-550', '+400']",2016,15,Cleveland,Buffalo,0.808823529412,0.191176470588,0.191176470588,0.808823529412,10.5,-10.5,33,13,,1,1.0,1.0,46,0.0,0,1,"(0.793, 0.82]",0.8065,1,0,0
176,2016-12-18,Kansas City,-6.0,Tennessee,43.0,"['-250', '+210']",2016,15,Tennessee,Kansas City,0.688888888889,0.311111111111,0.311111111111,0.688888888889,6.0,-6.0,17,19,,0,0.0,0.0,36,1.0,1,0,"(0.687, 0.713]",0.7,0,1,0
177,2016-12-18,Houston,-3.5,Jacksonville,39.5,"['-190', '+165']",2016,15,Jacksonville,Houston,0.634530560807,0.365469439193,0.365469439193,0.634530560807,3.5,-3.5,21,20,,1,1.0,0.0,41,1.0,0,1,"(0.633, 0.66]",0.6465,0,1,0
178,2016-12-18,Arizona,-3.0,New Orleans,48.0,"['-160', '+140']",2016,15,New Orleans,Arizona,0.596273291925,0.403726708075,0.403726708075,0.596273291925,3.0,-3.0,41,48,,0,1.0,0.0,89,1.0,1,0,"(0.58, 0.607]",0.5935,0,1,0
179,2016-12-18,Atlanta,-13.5,San Francisco,51.5,"['-1100', '+700']",2016,15,San Francisco,Atlanta,0.88,0.12,0.12,0.88,13.5,-13.5,41,13,,1,1.0,1.0,54,0.0,0,1,"(0.873, 0.9]",0.8865,1,0,0
180,2016-12-18,New England,-3.0,Denver,43.5,"['-160', '+140']",2016,15,New England,Denver,0.596273291925,0.403726708075,0.596273291925,0.403726708075,-3.0,3.0,3,16,,0,0.0,0.0,19,1.0,1,1,"(0.58, 0.607]",0.5935,1,0,0
181,2016-12-18,Oakland,-2.5,San Diego,50.0,"['-140', '+120']",2016,15,Oakland,San Diego,0.56204379562,0.43795620438,0.56204379562,0.43795620438,-2.5,2.5,16,19,,0,0.0,0.0,35,1.0,1,1,"(0.553, 0.58]",0.5665,1,0,0
182,2016-12-18,Pittsburgh,-3.0,Cincinnati,46.0,"['-165', '+145']",2016,15,Pittsburgh,Cincinnati,0.604034366829,0.395965633171,0.604034366829,0.395965633171,-3.0,3.0,20,24,,0,0.0,0.0,44,1.0,1,1,"(0.58, 0.607]",0.5935,1,0,0
183,2016-12-19,Washington,-7.0,Carolina,51.0,"['-310', '+260']",2016,15,Carolina,Washington,0.731323722149,0.268676277851,0.268676277851,0.731323722149,7.0,-7.0,15,26,,0,0.0,0.0,41,1.0,1,0,"(0.713, 0.74]",0.7265,0,1,0
184,2015-12-17,St. Louis,-1.0,Tampa Bay,41.0,"['-120', '+100']",2015,15,Tampa Bay,St. Louis,0.521739130435,0.478260869565,0.478260869565,0.521739130435,1.0,-1.0,31,23,,1,1.0,1.0,54,0.0,0,1,"(0.5, 0.527]",0.5135,1,0,0
185,2015-12-19,NY Jets,-3.5,Dallas,41.0,"['-170', '+150']",2015,15,NY Jets,Dallas,0.611510791367,0.388489208633,0.611510791367,0.388489208633,-3.5,3.5,16,19,,0,0.0,1.0,35,0.0,1,1,"(0.607, 0.633]",0.62,0,1,0
186,2015-12-20,Minnesota,-4.0,Chicago,44.0,"['-210', '+180']",2015,15,Chicago,Minnesota,0.654788418708,0.345211581292,0.345211581292,0.654788418708,4.0,-4.0,38,17,,1,1.0,1.0,55,0.0,0,1,"(0.633, 0.66]",0.6465,1,0,0
187,2015-12-20,Jacksonville,-2.0,Atlanta,48.0,"['-130', '+110']",2015,15,Atlanta,Jacksonville,0.542743538767,0.457256461233,0.457256461233,0.542743538767,2.0,-2.0,17,23,,0,0.0,0.0,40,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
188,2015-12-20,Indianapolis,-2.0,Houston,41.5,"['-130', '+110']",2015,15,Houston,Indianapolis,0.542743538767,0.457256461233,0.457256461233,0.542743538767,2.0,-2.0,10,16,,0,0.0,0.0,26,1.0,1,0,"(0.527, 0.553]",0.54,0,1,0
189,2015-12-20,Kansas City,-6.5,Baltimore,41.0,"['-290', '+240']",2015,15,Kansas City,Baltimore,0.716569767442,0.283430232558,0.716569767442,0.283430232558,-6.5,6.5,14,34,,0,1.0,0.0,48,1.0,1,1,"(0.713, 0.74]",0.7265,1,0,0
190,2015-12-20,Buffalo,-2.0,Washington,46.0,"['-130', '+110']",2015,15,Buffalo,Washington,0.542743538767,0.457256461233,0.542743538767,0.457256461233,-2.0,2.0,35,25,,1,1.0,1.0,60,0.0,0,0,"(0.527, 0.553]",0.54,0,1,0
191,2015-12-20,New England,-14.5,Tennessee,48.0,"['-1400', '+800']",2015,15,Tennessee,New England,0.893617021277,0.106382978723,0.106382978723,0.893617021277,14.5,-14.5,33,16,,1,1.0,1.0,49,0.0,0,1,"(0.873, 0.9]",0.8865,1,0,0
192,2015-12-20,Arizona,-4.0,Philadelphia,51.5,"['-205', '+175']",2015,15,Arizona,Philadelphia,0.648920863309,0.351079136691,0.648920863309,0.351079136691,-4.0,4.0,17,40,,0,1.0,0.0,57,1.0,1,1,"(0.633, 0.66]",0.6465,1,0,0
193,2015-12-20,Carolina,-5.0,NY Giants,46.5,"['-225', '+185']",2015,15,Carolina,NY Giants,0.663648124191,0.336351875809,0.663648124191,0.336351875809,-5.0,5.0,35,38,,0,1.0,1.0,73,0.0,1,1,"(0.66, 0.687]",0.6735,0,1,0
194,2015-12-20,Seattle,-14.5,Cleveland,45.5,"['-1500', '+850']",2015,15,Cleveland,Seattle,0.89905362776,0.10094637224,0.10094637224,0.89905362776,14.5,-14.5,30,13,,1,0.0,1.0,43,0.0,0,1,"(0.873, 0.9]",0.8865,1,0,0
