"10/23 4:05 ET" "At Atlanta" -5 "San Diego" 53 "-$225 +$195" 2016 7
"10/23 4:05 ET" "At San Francisco" -1 "Tampa Bay" 45.5 "-$120 +$100" 2016 7
"10/23 4:25 ET" "New England" -7.5 "At Pittsburgh" 49.5 "-$340 +$280" 2016 7
"10/23 8:30 ET" "At Arizona" -2.5 Seattle 43 "-$135 +$115" 2016 7
"10/24 8:30 ET" "At Denver" -8.5 Houston 40 "-$420 +$350" 2016 7
"10/22 8:25 ET" Seattle -6.5 "At San Francisco" 42 "-$300 +$250" 2015 7
"10/25 9:30 AM" Buffalo -3.5 Jacksonville 41.5 "-$185 +$165" 2015 7
"10/25 1:00 ET" "At St. Louis" -6 Cleveland 44 "-$265 +$225" 2015 7
"10/25 1:00 ET" "At Kansas City" -3.5 Pittsburgh 41.5 "-$185 +$165" 2015 7
"10/25 1:00 ET" "At Miami" -4.5 Houston 45.5 "-$220 +$185" 2015 7
"10/25 1:00 ET" "At New England" -7 "NY Jets" 47.5 "-$325 +$265" 2015 7
"10/25 1:00 ET" "At Detroit" -1 Minnesota 45 "-$120 +$100" 2015 7
"10/25 1:00 ET" Atlanta -6 "At Tennessee" 45.5 "-$250 +$210" 2015 7
"10/25 1:00 ET" "At Washington" -3 "Tampa Bay" 41.5 "-$155 +$135" 2015 7
"10/25 1:00 ET" "At Indianapolis" -5 "New Orleans" 53 "-$240 +$200" 2015 7
"10/25 4:05 ET" "At San Diego" -3.5 Oakland 48.5 "-$185 +$165" 2015 7
"10/25 4:25 ET" "At NY Giants" -3 Dallas 44.5 "-$160 +$140" 2015 7
"10/25 8:30 ET" "At Carolina" -2.5 Philadelphia 46 "-$140 +$120" 2015 7
"10/26 8:30 ET" "At Arizona" -10 Baltimore 49.5 "-$500 +$400" 2015 7
"10/16 8:25 ET" "At New England" -9.5 "NY Jets" 44.5 "-$525 +$400" 2014 7
"10/19 1:00 ET" "At Indianapolis" -3.5 Cincinnati 50.5 "-$185 +$165" 2014 7
"10/19 1:00 ET" "At Washington" -6 Tennessee 46.5 "-$250 +$210" 2014 7
"10/19 1:00 ET" "At Chicago" -3 Miami 48 "-$170 +$150" 2014 7
"10/19 1:00 ET" Cleveland -4.5 "At Jacksonville" 45 "-$220 +$180" 2014 7
"10/19 1:00 ET" Seattle -6.5 "At St. Louis" 43.5 "-$310 +$260" 2014 7
"10/19 1:00 ET" "At Green Bay" -6.5 Carolina 49.5 "-$300 +$250" 2014 7
"10/19 1:00 ET" "At Baltimore" -7 Atlanta 50 "-$310 +$255" 2014 7
"10/19 1:00 ET" "At Buffalo" -6.5 Minnesota 43 "-$270 +$230" 2014 7
"10/19 1:00 ET" "At Detroit" -1.5 "New Orleans" 46.5 "-$125 +$105" 2014 7
"10/19 4:05 ET" "At San Diego" -3 "Kansas City" 46 "-$175 +$155" 2014 7
"10/19 4:25 ET" "At Dallas" -5.5 "NY Giants" 47 "-$240 +$200" 2014 7
"10/19 4:25 ET" Arizona -3.5 "At Oakland" 46.5 "-$175 +$155" 2014 7
"10/19 8:30 ET" "At Denver" -6.5 "San Francisco" 48.5 "-$300 +$250" 2014 7
"10/20 8:30 ET" "At Pittsburgh" -3 Houston 44.5 "-$150 +$130" 2014 7
"10/17 8:25 ET" Seattle -5.5 "At Arizona" 41 "-$245 +$205" 2013 7
"10/20 1:00 ET" "New England" -3.5 "At NY Jets" 43 "-$180 +$160" 2013 7
"10/20 1:00 ET" "San Diego" -7 "At Jacksonville" 45 "-$350 +$290" 2013 7
"10/20 4:25 ET" "At Kansas City" -7 Houston 39 "-$290 +$240" 2013 7
"10/20 1:00 ET" "At Detroit" -3 Cincinnati 46.5 "-$150 +$130" 2013 7
"10/20 1:00 ET" "At Miami" -6 Buffalo 44 "-$260 +$220" 2013 7
"10/20 1:00 ET" Chicago -1 "At Washington" 48.5 "-$120 +$100" 2013 7
"10/20 1:00 ET" "At Philadelphia" -3 Dallas 55.5 "-$160 +$140" 2013 7
"10/20 1:00 ET" "At Carolina" -7 "St. Louis" 42.5 "-$320 +$260" 2013 7
"10/20 1:00 ET" "At Atlanta" -6.5 "Tampa Bay" 43 "-$290 +$240" 2013 7
"10/20 4:05 ET" "San Francisco" -3.5 "At Tennessee" 41 "-$180 +$160" 2013 7
"10/20 4:25 ET" "At Green Bay" -8.5 Cleveland 45.5 "-$440 +$340" 2013 7
"10/20 4:25 ET" "At Pittsburgh" -2 Baltimore 41 "-$135 +$115" 2013 7
"10/20 8:30 ET" Denver -6.5 "At Indianapolis" 56 "-$280 +$240" 2013 7
"10/21 8:40 ET" "At NY Giants" -4 Minnesota 48 "-$210 +$180" 2013 7
"10/18 8:25 ET" "At San Francisco" -8 Seattle 37.5 "-$380 +$310" 2012 7
"10/21 1:00 ET" "At Buffalo" -4.5 Tennessee 46.5 "-$215 +$185" 2012 7
"10/21 1:00 ET" "At Minnesota" -7 Arizona 39 "-$320 +$260" 2012 7
"10/21 1:00 ET" "At Indianapolis" -1 Cleveland 46.5 "-$120 +$100" 2012 7
"10/21 1:00 ET" "At Houston" -6.5 Baltimore 47.5 "-$290 +$245" 2012 7
"10/21 1:00 ET" "Green Bay" -5 "At St. Louis" 45.5 "-$240 +$200" 2012 7
"10/21 1:00 ET" Dallas -2.5 "At Carolina" 45 "-$145 +$125" 2012 7
"10/21 1:00 ET" "At NY Giants" -6 Washington 51.5 "-$270 +$230" 2012 7
"10/21 1:00 ET" "New Orleans" -1.5 "At Tampa Bay" 49.5 "-$125 +$105" 2012 7
"10/21 4:25 ET" "At New England" -11 "NY Jets" 47.5 "-$675 +$475" 2012 7
"10/21 4:25 ET" "At Oakland" -6 Jacksonville 44.5 "-$270 +$230" 2012 7
"10/21 8:30 ET" Pittsburgh -1.5 "At Cincinnati" 47 "-$125 +$105" 2012 7
"10/22 8:40 ET" "At Chicago" -6.5 Detroit 45.5 "-$270 +$230" 2012 7
"10/23 1:00 ET" Chicago -1.5 "Tampa Bay
" 44 "-$125 +$105" 2011 7
"10/23 1:00 ET" "At Carolina" -2.5 Washington 44.5 "-$140 +$120" 2011 7
"10/23 1:00 ET" "San Diego" -1 "At NY Jets" 43.5 "-$120 +$100" 2011 7
"10/23 1:00 ET" "At Cleveland" -3 Seattle 41 "-$185 +$165" 2011 7
"10/23 1:00 ET" "At Tennessee" -2.5 Houston 44 "-$145 +$125" 2011 7
"10/23 1:00 ET" Denver -1 "At Miami" 41.5 "-$120 +$100" 2011 7
"10/23 1:00 ET" "At Detroit" -4.5 Atlanta 46.5 "-$230 +$195" 2011 7
"10/23 4:05 ET" "At Oakland" -3.5 "Kansas City" 41.5 "-$180 +$160" 2011 7
"10/23 4:05 ET" Pittsburgh -4 "At Arizona" 46 "-$220 +$185" 2011 7
"10/23 4:15 ET" "At Dallas" -14 "St. Louis" 43 "-$1100 +$750" 2011 7
"10/23 4:15 ET" "Green Bay" -10.5 "At Minnesota" 47 "-$650 +$475" 2011 7
"10/23 8:30 ET" "At New Orleans" -13.5 Indianapolis 49 "-$1050 +$700" 2011 7
"10/24 8:35 ET" Baltimore -10.5 "At Jacksonville" 39 "-$600 +$450" 2011 7
"10/24 1:00 ET" Pittsburgh -3 "At Miami" 40.5 "-$150 +$130" 2010 7
"10/24 1:00 ET" "At Atlanta" -3.5 Cincinnati 43 "-$200 +$175" 2010 7
"10/24 1:00 ET" "At Kansas City" -9 Jacksonville 38.5 "-$430 +$340" 2010 7
"10/24 1:00 ET" "At Tennessee" -3 Philadelphia 41.5 "-$145 +$125" 2010 7
"10/24 1:00 ET" "At Chicago" -3 Washington 40 "-$160 +$140" 2010 7
"10/24 1:00 ET" "At New Orleans" -12.5 Cleveland 44 "-$725 +$525" 2010 7
"10/24 1:00 ET" "At Baltimore" -12.5 Buffalo 39.5 "-$700 +$500" 2010 7
"10/24 1:00 ET" "San Francisco" -2 "At Carolina" 35.5 "-$130 +$110" 2010 7
"10/24 1:00 ET" "At Tampa Bay" -3 "St. Louis" 39 "-$165 +$145" 2010 7
"10/24 4:05 ET" "At Seattle" -6.5 Arizona 40.5 "-$300 +$250" 2010 7
"10/24 4:15 ET" "At San Diego" -2.5 "New England" 49 "-$135 +$115" 2010 7
"10/24 4:15 ET" "At Denver" -7 Oakland 42.5 "-$330 +$270" 2010 7
"10/24 8:20 ET" "At Green Bay" -2.5 Minnesota 44 "-$140 +$120" 2010 7
"10/25 8:35 ET" "At Dallas" -3.5 "NY Giants" 45 "-$185 +$165" 2010 7
"10/25 1:00 ET" "San Diego" -5.5 "At Kansas City" 44 "-$245 +$205" 2009 7
"10/25 1:00 ET" Indianapolis -14 "At St. Louis" 45 "-$1100 +$800" 2009 7
"10/25 4:15 ET" Chicago -1.5 "At Cincinnati" 42.5 "-$125 +$105" 2009 7
"10/25 1:00 ET" "Green Bay" -9 "At Cleveland" 41.5 "-$425 +$325" 2009 7
"10/25 1:00 ET" "At Pittsburgh" -6 Minnesota 46.5 "-$270 +$225" 2009 7
"10/25 1:00 ET" "New England" -15.5 "Tampa Bay" 44.5 "-$1300 +$900" 2009 7
"10/25 1:00 ET" "At Houston" -3 "San Francisco" 44.5 "-$185 +$160" 2009 7
"10/25 4:05 ET" "NY Jets" -6 "At Oakland" 34 "-$280 +$240" 2009 7
"10/25 4:05 ET" "At Carolina" -7 Buffalo 37 "-$320 +$260" 2009 7
"10/25 4:15 ET" "New Orleans" -6.5 "At Miami" 48 "-$285 +$220" 2009 7
"10/25 4:15 ET" "At Dallas" -5 Atlanta 48 "-$235 +$195" 2009 7
"10/25 8:20 ET" "At NY Giants" -8 Arizona 47 "-$350 +$290" 2009 7
"10/26 8:35 ET" Philadelphia -8.5 "At Washington" 38 "-$410 +$325" 2009 7
"10/19 1:00 ET" Tennessee -8.5 "At Kansas City" 35 "-$360 +$300" 2008 7
"10/19 1:00 ET" "At Buffalo" PK "San Diego" 44.5 "-$115 -$110" 2008 7
"10/19 1:00 ET" Pittsburgh -8 "At Cincinnati" 36 "-$380 +$315" 2008 7
"10/19 1:00 ET" "At Miami" -3 Baltimore 36 "-$160 +$140" 2008 7
"10/19 1:00 ET" Dallas -8 "At St. Louis" 45 "-$350 +$280" 2008 7
"10/19 1:00 ET" "At Chicago" -3 Minnesota 38 "-$175 +$155" 2008 7
"10/19 1:00 ET" "At Carolina" -3 "New Orleans" 44.5 "-$150 +$130" 2008 7
"10/19 1:00 ET" "At NY Giants" -10.5 "San Francisco" 46.5 "-$475 +$375" 2008 7
"10/19 4:05 ET" "At Houston" -11 Detroit 47.5 "-$600 +$400" 2008 7
"10/19 4:15 ET" "NY Jets" -3 "At Oakland" 41.5 "-$175 +$150" 2008 7
"10/19 4:15 ET" "At Washington" -7 Cleveland 42 "-$300 +$250" 2008 7
"10/19 4:15 ET" Indianapolis -2.5 "At Green Bay" 47 "-$145 +$125" 2008 7
"10/19 8:15 ET" "At Tampa Bay" -11.5 Seattle 40 "-$600 +$450" 2008 7
"10/20 8:35 ET" "At New England" -3 Denver 48 "-$145 +$125" 2008 7
"10/21 1:00 ET" "At Washington" -8 Arizona 35.5 "-$370 +$300" 2007 7
"10/21 1:00 ET" "At New Orleans" -7.5 Atlanta 43 "-$370 +$300" 2007 7
"10/21 1:00 ET" Baltimore -3 "At Buffalo" 34 "-$150 +$130" 2007 7
"10/21 4:15 ET" "At Dallas" -9.5 Minnesota 46 "-$485 +$375" 2007 7
"10/21 1:00 ET" "New England" -16 "At Miami" 50 "-$1500 +$1000" 2007 7
"10/21 1:00 ET" "At NY Giants" -9.5 "San Francisco" 39 "-$475 +$375" 2007 7
"10/21 1:00 ET" "At Detroit" -2 "Tampa Bay" 44.5 "-$135 +$115" 2007 7
"10/21 1:00 ET" "At Houston" -2 Tennessee 38 "-$135 +$115" 2007 7
"10/21 4:05 ET" "At Oakland" -2.5 "Kansas City" 37.5 "-$135 +$115" 2007 7
"10/21 4:05 ET" "At Cincinnati" -6 "NY Jets" 48 "-$280 +$230" 2007 7
"10/21 4:15 ET" "At Philadelphia" -5 Chicago 42.5 "-$250 +$200" 2007 7
"10/21 4:15 ET" "At Seattle" -8 "St. Louis" 39.5 "-$400 +$300" 2007 7
"10/21 8:15 ET" Pittsburgh -4.5 "At Denver" 38 "-$225 +$185" 2007 7
"10/22 8:30 ET" Indianapolis -3 "At Jacksonville" 45 "-$170 +$150" 2007 7
"10/22 1:00 ET" "San Diego" -6 "At Kansas City" 38.5 "-$250 +$200" 2006 7
"10/22 1:00 ET" Jacksonville -7.5 "At Houston" 39.5 "-$380 +$310" 2006 7
"10/22 1:00 ET" "New England" -5.5 "At Buffalo" 36.5 "-$250 +$200" 2006 7
"10/22 1:00 ET" Pittsburgh -3 "At Atlanta" 39 "-$165 +$145" 2006 7
"10/22 1:00 ET" "At Miami" -6 "Green Bay" 40.5 "-$270 +$225" 2006 7
"10/22 1:00 ET" Philadelphia -6.5 "At Tampa Bay" 42.5 "-$280 +$230" 2006 7
"10/22 1:00 ET" "At NY Jets" -4 Detroit 43.5 "-$200 +$175" 2006 7
"10/22 1:00 ET" "At Cincinnati" -3 Carolina 44 "-$150 +$130" 2006 7
"10/22 4:05 ET" Denver -4.5 "At Cleveland" 31.5 "-$230 +$190" 2006 7
"10/22 4:15 ET" "At Indianapolis" -8 Washington 47.5 "-$410 +$320" 2006 7
"10/22 4:15 ET" "At Seattle" -6.5 Minnesota 40.5 "-$315 +$245" 2006 7
"10/22 4:15 ET" Arizona -3 "At Oakland" 39.5 "-$160 +$140" 2006 7
"10/23 8:30 ET" "At Dallas" -3 "NY Giants" 43.5 "-$170 +$150" 2006 7
"11/10 8:25 ET" "At Baltimore" -7.5 Cleveland 44 "-$350 +$290" 2016 10
"11/13 1:00 ET" "At Jacksonville" -3 Houston 42 "-$155 +$135" 2016 10
"11/13 1:00 ET" "At Carolina" -3 "Kansas City" 44 "-$165 +$145" 2016 10
"11/13 1:00 ET" "At New Orleans" -3 Denver 50 "-$155 +$135" 2016 10
"11/13 1:00 ET" "Los Angeles" -1 "At NY Jets" 38.5 "-$120 +$100" 2016 10
"11/13 1:00 ET" "At Philadelphia" -1.5 Atlanta 49 "-$125 +$105" 2016 10
"11/13 1:00 ET" "At Washington" -2.5 Minnesota 42 "-$145 +$125" 2016 10
"11/13 1:00 ET" "Green Bay" -3 "At Tennessee" 49 "-$155 +$135" 2016 10
"11/13 1:00 ET" Chicago -2.5 "At Tampa Bay" 45 "-$145 +$125" 2016 10
"11/13 4:05 ET" "At San Diego" -4.5 Miami 49 "-$215 +$180" 2016 10
"11/13 4:25 ET" "At Arizona" -14 "San Francisco" 47 "-$1050 +$675" 2016 10
"11/13 4:25 ET" "At Pittsburgh" -3 Dallas 51 "-$170 +$150" 2016 10
"11/13 8:30 ET" "At New England" -7.5 Seattle 49.5 "-$350 +$290" 2016 10
"11/14 8:30 ET" "At NY Giants"  Cincinnati 49.5 "-$110 -$110" 2016 10
"11/12 8:25 ET" "At NY Jets" -2.5 Buffalo 42 "-$140 +$120" 2015 10
"11/15 1:00 ET" "At Green Bay" -10.5 Detroit 50 "-$650 +$475" 2015 10
"11/15 1:00 ET" Dallas -1 "At Tampa Bay" 43.5 "-$120 +$100" 2015 10
"11/15 1:00 ET" Carolina -3.5 "At Tennessee" 43 "-$200 +$175" 2015 10
"11/15 1:00 ET" "At St. Louis" -7 Chicago 42.5 "-$350 +$290" 2015 10
"11/15 1:00 ET" "New Orleans" -1 "At Washington" 52 "-$120 +$100" 2015 10
"11/15 1:00 ET" "At Philadelphia" -6 Miami 49.5 "-$250 +$210" 2015 10
"11/15 1:00 ET" "At Pittsburgh" -7 Cleveland 43 "-$320 +$260" 2015 10
"11/15 1:00 ET" "At Baltimore" -5 Jacksonville 47 "-$225 +$185" 2015 10
"11/15 4:05 ET" "At Oakland" -3 Minnesota 44 "-$160 +$140" 2015 10
"11/15 4:25 ET" "At Denver" -3.5 "Kansas City" 42 "-$200 +$170" 2015 10
"11/15 4:25 ET" "New England" -7 "At NY Giants" 52.5 "-$350 +$290" 2015 10
"11/15 8:30 ET" "At Seattle" -3 Arizona 43.5 "-$150 +$130" 2015 10
"11/16 8:30 ET" "At Cincinnati" -10 Houston 46.5 "-$550 +$425" 2015 10
"11/6 8:25 ET" "At Cincinnati" -6.5 Cleveland 46 "-$280 +$240" 2014 10
"11/9 1:00 ET" Dallas -7.5 Jacksonville 45 "-$345 +$280" 2014 10
"11/9 1:00 ET" "At Detroit" -3 Miami 43 "-$155 +$135" 2014 10
"11/9 1:00 ET" "At Buffalo" -1.5 "Kansas City" 42 "-$125 +$105" 2014 10
"11/9 1:00 ET" "At New Orleans" -5.5 "San Francisco" 49.5 "-$250 +$210" 2014 10
"11/9 1:00 ET" "At Baltimore" -10.5 Tennessee 44 "-$600 +$450" 2014 10
"11/9 1:00 ET" Pittsburgh -4.5 "At NY Jets" 47 "-$210 +$180" 2014 10
"11/9 1:00 ET" Atlanta -3 "At Tampa Bay" 47 "-$175 +$155" 2014 10
"11/9 4:05 ET" Denver -12.5 "At Oakland" 51 "-$850 +$575" 2014 10
"11/9 4:25 ET" "At Arizona" -7 "St. Louis" 43.5 "-$330 +$270" 2014 10
"11/9 4:25 ET" "At Seattle" -9.5 "NY Giants" 45 "-$525 +$400" 2014 10
"11/9 8:30 ET" "At Green Bay" -9.5 Chicago 54 "-$460 +$360" 2014 10
"11/10 8:30 ET" "At Philadelphia" -7 Carolina 48.5 "-$335 +$275" 2014 10
"11/7 8:25 ET" Washington -1.5 "At Minnesota" 48.5 "-$125 +$105" 2013 10
"11/10 1:00 ET" "At Tennessee" -11.5 Jacksonville 42 "-$700 +$500" 2013 10
"11/10 1:00 ET" Philadelphia -1 "At Green Bay" 47 "-$120 +$100" 2013 10
"11/10 1:00 ET" "At Pittsburgh" -3 Buffalo 43 "-$150 +$130" 2013 10
"11/10 1:00 ET" "At NY Giants" -7 Oakland 41.5 "-$330 +$270" 2013 10
"11/10 1:00 ET" "At Indianapolis" -7.5 "St. Louis" 43.5 "-$400 +$330" 2013 10
"11/10 1:00 ET" Seattle -3.5 "At Atlanta" 46.5 "-$185 +$165" 2013 10
"11/10 1:00 ET" "At Baltimore" -1 Cincinnati 44 "-$120 +$100" 2013 10
"11/10 1:00 ET" Detroit -1 "At Chicago" 52.5 "-$120 +$100" 2013 10
"11/10 4:05 ET" "At San Francisco" -6 Carolina 43.5 "-$260 +$220" 2013 10
"11/10 4:25 ET" "At Arizona" -4 Houston 42 "-$200 +$170" 2013 10
"11/10 4:25 ET" Denver -7 "At San Diego" 57.5 "-$320 +$260" 2013 10
"11/10 8:30 ET" "At New Orleans" -6.5 Dallas 55 "-$270 +$230" 2013 10
"11/11 8:40 ET" Miami -2.5 "At Tampa Bay" 40 "-$140 +$120" 2013 10
"11/8 8:25 ET" Indianapolis -3 "At Jacksonville" 43 "-$185 +$165" 2012 10
"11/11 1:00 ET" "At New England" -13.5 Buffalo 54 "-$800 +$600" 2012 10
"11/11 1:00 ET" "NY Giants" -4 "At Cincinnati" 47 "-$200 +$170" 2012 10
"11/11 1:00 ET" "At Tampa Bay" -3 "San Diego" 46.5 "-$165 +$145" 2012 10
"11/11 1:00 ET" Denver -3.5 "At Carolina" 46.5 "-$190 +$165" 2012 10
"11/11 1:00 ET" "At Miami" -6.5 Tennessee 44 "-$300 +$250" 2012 10
"11/11 1:00 ET" "At Baltimore" -7.5 Oakland 48 "-$360 +$300" 2012 10
"11/11 1:00 ET" Atlanta -2 "At New Orleans" 53.5 "-$130 +$110" 2012 10
"11/11 1:00 ET" Detroit -3 "At Minnesota" 46 "-$175 +$155" 2012 10
"11/11 4:05 ET" "At Seattle" -5.5 "NY Jets" 38.5 "-$245 +$205" 2012 10
"11/11 4:25 ET" Dallas -2.5 "At Philadelphia" 44 "-$140 +$120" 2012 10
"11/11 4:25 ET" "At San Francisco" -13.5 "St. Louis" 38 "-$800 +$600" 2012 10
"11/11 8:30 ET" "At Chicago" -1 Houston 37.5 "-$120 +$100" 2012 10
"11/12 8:40 ET" "At Pittsburgh" -13 "Kansas City" 39.5 "-$750 +$550" 2012 10
"11/10 8:20 ET" "At San Diego" -7 Oakland 48 "-$350 +$290" 2011 10
"11/13 1:00 ET" Pittsburgh -3.5 "At Cincinnati" 40 "-$205 +$175" 2011 10
"11/13 1:00 ET" "At Kansas City" -3 Denver 42 "-$185 +$165" 2011 10
"11/13 1:00 ET" Jacksonville -3 "At Indianapolis" 37.5 "-$150 +$130" 2011 10
"11/13 1:00 ET" "At Dallas" -4.5 Buffalo 48.5 "-$215 +$185" 2011 10
"11/13 1:00 ET" Houston -3.5 "At Tampa Bay" 45.5 "-$200 +$170" 2011 10
"11/13 1:00 ET" "At Carolina" -3.5 Tennessee 47.5 "-$195 +$170" 2011 10
"11/13 1:00 ET" "At Miami" -4 Washington 38 "-$220 +$185" 2011 10
"11/13 1:00 ET" "At Atlanta" -1 "New Orleans" 50 "-$120 +$100" 2011 10
"11/13 4:15 ET" "At Chicago" -2.5 Detroit 42.5 "-$150 +$130" 2011 10
"11/13 1:00 ET" "At Cleveland" -2.5 "St. Louis" 36.5 "-$145 +$125" 2011 10
"11/13 1:00 ET" "At Philadelphia" -13 Arizona 47 "-$750 +$550" 2011 10
"11/13 4:05 ET" Baltimore -7 "At Seattle" 38.5 "-$320 +$260" 2011 10
"11/13 4:15 ET" "At San Francisco" -4 "NY Giants" 43 "-$230 +$190" 2011 10
"11/13 8:30 ET" "At NY Jets" -2.5 "New England" 47 "-$145 +$125" 2011 10
"11/14 8:35 ET" "At Green Bay" -13 Minnesota 50 "-$800 +$600" 2011 10
"11/11 8:20 ET" "At Atlanta" -1 Baltimore 44 "-$120 +$100" 2010 10
"11/14 1:00 ET" "At Indianapolis" -7 Cincinnati 47 "-$330 +$260" 2010 10
"11/14 1:00 ET" "At Jacksonville" -1 Houston 48.5 "-$120 +$100" 2010 10
"11/14 1:00 ET" "At Miami" -1 Tennessee 43 "-$120 +$100" 2010 10
"11/14 1:00 ET" Minnesota -1 "At Chicago" 40.5 "-$120 +$100" 2010 10
"11/14 1:00 ET" "At Buffalo" -1.5 Detroit 45 "-$125 +$105" 2010 10
"11/14 1:00 ET" "NY Jets" -3 "At Cleveland" 37 "-$185 +$165" 2010 10
"11/14 1:00 ET" "At Tampa Bay" -7 Carolina 37 "-$320 +$250" 2010 10
"11/14 4:05 ET" "Kansas City" -1 "At Denver" 44.5 "-$120 +$100" 2010 10
"11/14 4:15 ET" "At San Francisco" -5 "St. Louis" 38.5 "-$210 +$180" 2010 10
"11/14 4:15 ET" "At Arizona" -3.5 Seattle 41 "-$205 +$175" 2010 10
"11/14 4:15 ET" "At NY Giants" -12 Dallas 46 "-$575 +$425" 2010 10
"11/14 8:25 ET" "At Pittsburgh" -4.5 "New England" 45 "-$200 +$175" 2010 10
"11/15 8:35 ET" Philadelphia -3 "At Washington" 44 "-$175 +$155" 2010 10
"11/12 8:20 ET" "At San Francisco" -3 Chicago 43 "-$175 +$155" 2009 10
"11/15 1:00 ET" "At NY Jets" -6.5 Jacksonville 41 "-$290 +$240" 2009 10
"11/15 1:00 ET" Denver -3.5 "At Washington" 36.5 "-$185 +$165" 2009 10
"11/15 1:00 ET" "At Pittsburgh" -7 Cincinnati 41.5 "-$310 +$260" 2009 10
"11/15 1:00 ET" "At Tennessee" -7.5 Buffalo 41 "-$360 +$300" 2009 10
"11/15 1:00 ET" "At Minnesota" -17 Detroit 47.5 "-$1700 +$1100" 2009 10
"11/15 1:00 ET" "New Orleans" -14 "At St. Louis" 50.5 "-$900 +$650" 2009 10
"11/15 1:00 ET" Atlanta -1.5 "At Carolina" 44 "-$125 +$105" 2009 10
"11/15 1:00 ET" "At Miami" -10 "Tampa Bay" 42.5 "-$500 +$375" 2009 10
"11/15 4:05 ET" "At Oakland" -2.5 "Kansas City" 36.5 "-$140 +$120" 2009 10
"11/15 4:15 ET" "At Arizona" -8.5 Seattle 46.5 "-$360 +$290" 2009 10
"11/15 4:15 ET" "At San Diego" -1 Philadelphia 47 "-$120 +$100" 2009 10
"11/15 4:15 ET" Dallas -3 "At Green Bay" 48 "-$155 +$135" 2009 10
"11/15 8:20 ET" "At Indianapolis" -2 "New England" 49 "-$130 +$110" 2009 10
"11/16 8:35 ET" Baltimore -11 "At Cleveland" 39.5 "-$600 +$450" 2009 10
"11/6 8:15 ET" "At Cleveland" -3 Denver 47 "-$165 +$145" 2008 10
"11/9 1:00 ET" Jacksonville -6 "At Detroit" 43 "-$275 +$235" 2008 10
"11/9 1:00 ET" Tennessee -3 "At Chicago" 37 "-$140 +$120" 2008 10
"11/9 1:00 ET" "At New England" -3.5 Buffalo 41.5 "-$185 +$165" 2008 10
"11/9 1:00 ET" "At Atlanta" -1.5 "New Orleans" 51 "-$125 +$105" 2008 10
"11/9 1:00 ET" "At NY Jets" -9.5 "St. Louis" 43.5 "-$400 +$330" 2008 10
"11/9 1:00 ET" "At Miami" -8 Seattle 41.5 "-$340 +$280" 2008 10
"11/9 1:00 ET" "At Minnesota" -2.5 "Green Bay" 44.5 "-$135 +$115" 2008 10
"11/9 4:05 ET" Carolina -10 "At Oakland" 37.5 "-$475 +$375" 2008 10
"11/9 4:15 ET" "At San Diego" -14.5 "Kansas City" 47.5 "-$900 +$600" 2008 10
"11/9 4:15 ET" "At Pittsburgh" -3 Indianapolis 39 "-$175 +$155" 2008 10
"11/9 8:15 ET" "At Philadelphia" -3 "NY Giants" 43 "-$155 +$135" 2008 10
"11/9 1:00 ET" "At Houston" -2 Baltimore 43.5 "-$135 +$115" 2008 10
"11/10 8:35 ET" "At Arizona" -10 "San Francisco" 47.5 "-$440 +$340" 2008 10
"11/11 1:00 ET" "At Tennessee" -4.5 Jacksonville 35.5 "-$225 +$190" 2007 10
"11/11 1:00 ET" "At Kansas City" -3 Denver 37.5 "-$165 +$145" 2007 10
"11/11 1:00 ET" Buffalo -3 "At Miami" 41 "-$150 +$130" 2007 10
"11/11 1:00 ET" "At Pittsburgh" -10 Cleveland 47 "-$550 +$400" 2007 10
"11/11 1:00 ET" "At New Orleans" -10.5 "St. Louis" 47 "-$600 +$425" 2007 10
"11/11 1:00 ET" "At Carolina" -3.5 Atlanta 35.5 "-$175 +$155" 2007 10
"11/11 1:00 ET" "At Washington" -2.5 Philadelphia 38 "-$145 +$125" 2007 10
"11/11 1:00 ET" "At Green Bay" -5.5 Minnesota 41 "-$250 +$200" 2007 10
"11/11 4:05 ET" "At Baltimore" -3 Cincinnati 44 "-$170 +$150" 2007 10
"11/11 4:15 ET" Chicago -3.5 "At Oakland" 38.5 "-$195 +$170" 2007 10
"11/11 4:15 ET" Dallas -2 "At NY Giants" 48.5 "-$140 +$120" 2007 10
"11/11 4:15 ET" "At Arizona" -2 Detroit 45 "-$140 +$120" 2007 10
"11/11 8:15 ET" Indianapolis -3.5 "At San Diego" 48 "-$195 +$170 " 2007 10
"11/12 8:30 ET" "At Seattle" -9 "San Francisco" 37.5 "-$420 +$320" 2007 10
"11/12 1:00 ET" "At Miami" -1.5 "Kansas City" 40 "-$135 +$115" 2006 10
"11/12 1:00 ET" "At Jacksonville" -10 Houston 37 "-$550 +$400" 2006 10
"11/12 1:00 ET" "San Diego" -1 "At Cincinnati" 48 "-$115 -$105" 2006 10
"11/12 1:00 ET" "At Atlanta" -8 Cleveland 42 "-$360 +$290" 2006 10
"11/12 1:00 ET" Baltimore -6.5 "At Tennessee" 38 "-$320 +$250" 2006 10
"11/12 1:00 ET" "At Indianapolis" -12.5 Buffalo 44.5 "-$725 +$525" 2006 10
"11/12 4:15 ET" "At Pittsburgh" -6.5 "New Orleans" 46 "-$300 +$250" 2006 10
"11/12 1:00 ET" "At Philadelphia" -8 Washington 41.5 "-$380 +$300" 2006 10
